,date-time,EC2-Instances($),S3($),Relational Database Service($),EC2-Other($),Glue($),DocumentDB (with MongoDB compatibility)($),Elastic MapReduce($),CloudWatch($),VPC($),OpenSearch Service($),Redshift($),Managed Streaming for Apache Kafka($),SageMaker($),ElastiCache($),DMS($),Elastic Load Balancing($),QuickSight($),Elastic File System($),SNS($),Lambda($),Elastic Container Service for Kubernetes($),Rekognition($),Hardened Red Hat Enterprise 7 (RHEL 7)($),Step Functions($),Glacier($),DynamoDB($),Backup($),AppFlow($),Route 53($),SQS($),EC2 Container Registry (ECR)($),Key Management Service($),API Gateway($),CloudFront($),Athena($),Secrets Manager($),CloudWatch Events($),Cognito($),X-Ray($),Cost Explorer($),Service Catalog($),Systems Manager($),SES($),Simple Workflow Service($),Direct Connect($),CloudTrail($),CodeArtifact($),Elastic Container Service($),Migration Hub Refactor Spaces($),Location Service($)
OpenSearch Service($),0.5454601601912673,0.4695500297579932,0.23363440080216824,0.5417864457456827,-0.005768005056112475,0.030731226054680368,0.15276851271546613,-0.15996972066794088,-0.11763335146301454,0.38015095829040346,1.0,0.02245199164653292,0.3493689076540084,0.26432933670327347,-0.3906594609038368,-0.07073307873278453,0.1422432655917762,0.19121837668108865,-0.3047721578220882,0.09595842864725052,0.6818378478006845,0.8763639946072599,0.22778654479485558,-0.5111369966987617,0.2748158380137057,-0.06606652385068357,0.04906545754403819,-0.1030600308176958,0.12410709639560412,-0.03979675083083085,0.09041445771770533,-0.20712915920215197,0.022202497119568412,-0.06756529311301898,0.5227876738289129,-0.07109577597642466,-0.31149596435062404,0.30927563989163126,0.756618578891987,0.7398244523101308,-0.14323877921644176,0.031839174020391756,0.1052011436146827,0.380819474440447,0.05600578028896922,-0.07758481187143812,-0.25747521567093495,0.04579064953648123,-0.04048726458721347,,
Redshift($),0.0142585685596448,-0.0007046517641969602,0.01393882078937957,0.009625968314425352,0.014404677124205548,-0.023332913037314256,-0.01866364488935881,-0.029004273820933856,-0.03471354550833165,0.05868346850414923,0.02245199164653292,1.0,0.032755374500135395,-0.029841486863647702,-0.005924778935513968,0.005872237307226648,0.0933216469168014,0.29220192417036406,-0.011165011015735783,0.08177391473904538,-0.06427643285506975,0.023894871397194414,0.04618424346435408,-0.020173100700966493,-0.027794000089071902,-0.01440185727316683,-0.23458662218770113,-0.008760344449679313,-0.03165803041318456,0.011297306387571914,0.005353714647728271,0.0203391495143834,-0.01701962001858086,0.1126809848983954,-0.10128485900434932,-0.03442306143852549,-0.03402648924338638,-0.024415771336849888,0.0562025575991069,-0.11901677566515602,-0.023327909954857232,-0.07216262429488189,-0.01849806470125531,0.05163825091886203,-0.019231452636447138,-0.00922445386944935,-0.01572250244250347,-0.011447482111035804,-0.00856242687335533,,
Managed Streaming for Apache Kafka($),0.6013847637379454,0.34337691290974676,-0.10863469797780285,0.46989374990813215,0.27113501829375386,-0.23191010205830986,-0.0977435090846558,-0.3023949036510648,-0.16666825277789235,0.25857565214194045,0.3493689076540084,0.032755374500135395,1.0,-0.029638245433463866,-0.6316252388118384,-0.2963312204268748,0.09034434831480992,0.41204819674373316,0.37047238918430214,0.1628775362391046,0.07366591293498118,0.5116370393491796,0.47112947940495514,-0.4996268844107449,0.262611723436613,-0.22967271119761032,-0.17219775052266967,0.6572781971049753,0.08603434212101924,-0.06656113178431423,0.19229314092355562,-0.08741745899988737,0.09510602079567394,-0.05261376544363843,0.498297656460287,-0.03229917152079,-0.18347956934838297,0.3086363707687441,0.42514443811084346,0.47420126885035213,0.1388114679230776,0.01792271695772136,0.337317731038494,0.2249055202193835,0.21760081525907884,-0.022616302980693136,-0.14843585819335933,-0.042067375309499964,-0.12403622522390825,,
SageMaker($),-0.18550906412873944,0.3687827604864854,-0.11509919261256604,-0.047418742365032525,-0.4810280246931337,0.6748996046746204,0.10526897039117727,0.4850739639974825,0.002035744710678697,0.0322343615867399,0.26432933670327347,-0.029841486863647702,-0.029638245433463866,1.0,0.2751184148087822,0.49164679617785245,-0.30260066690755677,-0.29378902018284564,-0.34636796446096574,-0.05563954619608547,0.5453606390740571,0.021806025069969433,-0.4213222386674103,0.3023545077342452,0.323540937499099,0.4286298591849538,0.5171655265666114,-0.40023408690280865,0.06054196556676076,0.23080219589501622,-0.06468179109713607,-0.14964134097057857,-0.1771208120209839,0.22810867977553,-0.1259142255538085,0.1676732662540606,0.21297324005153045,0.28924589392509864,-0.09432363265416402,0.08998996974390551,-0.4907723809626329,0.08357558862129287,-0.2879880722017738,-0.12773995806663233,-0.45670433393032916,-0.038182970804625196,0.21764826752349956,-0.054289932862631916,0.19896767817402142,,
ElastiCache($),-0.8362038508452769,-0.3221258615300434,-0.21069040125221528,-0.7658337465092514,-0.48191965607816223,0.4852789608480556,0.09450723914147326,0.5852620971234449,0.2349623299844738,-0.3033325372104482,-0.3906594609038368,-0.005924778935513968,-0.6316252388118384,0.2751184148087822,1.0,0.5079867581759264,-0.12008893502970147,-0.47385813123285475,-0.2794601406624925,-0.13052208412712032,-0.20845528140193423,-0.6536525275151531,-0.5855400443312542,0.7754648152640956,-0.27861990876207765,0.4102491976818179,0.2987129414066715,-0.5697510662331768,-0.21847718693714058,0.14524496268305134,-0.21289584250854243,-0.1014956447534998,-0.12142650503969643,0.2055460621511878,-0.6373941010130216,0.11646671530381272,0.4852468638103451,-0.3454482824289333,-0.5416225396742637,-0.5935310223709126,-0.1484013756977636,-0.028178015343292166,-0.3723182274900417,-0.4413066643942176,-0.3371707080189394,0.0028833083842396967,0.32181080899438586,0.024944613429938794,0.22024479602839048,,
DMS($),-0.5894526254897746,-0.2107703151484364,-0.2849546888973916,-0.33709171869913046,-0.6157751839910107,0.6605404568903445,0.09185373205826453,0.49670859631274994,0.4052612597425804,-0.07502337637609753,-0.07073307873278453,0.005872237307226648,-0.2963312204268748,0.49164679617785245,0.5079867581759264,1.0,-0.1664176286644061,-0.3745041232387173,-0.18806415773509053,-0.10512688698834506,0.09972815273273115,-0.3014205834014727,-0.45264498768694555,0.5877318057206697,-0.08844898035524275,0.8627004004079756,0.5302856518981608,-0.49405162018889975,-0.14119937347561595,0.46883585837411185,-0.1819179828589654,-0.12195277254641983,-0.16183528949015927,0.3325986675203824,-0.3664486563282216,0.11090514180134868,0.30588863736941735,-0.13125893694192364,-0.2566510963591131,-0.2518682255169036,-0.28959472372843215,-0.11132796399830605,-0.2962163643173011,-0.12728548959111874,-0.6923926581148306,-0.02076463462429311,0.7082281334392144,-0.013592415789765333,0.09898967748564988,,
Elastic Load Balancing($),0.09654084773919004,-0.20464800948348236,0.11544049920268239,0.21445375065755598,0.09114203789150328,-0.17982706801264067,0.1834926155721102,0.025708533742640826,0.1200297175321418,0.504165899759947,0.1422432655917762,0.0933216469168014,0.09034434831480992,-0.30260066690755677,-0.12008893502970147,-0.1664176286644061,1.0,0.1555547135668664,0.21979423243727303,0.07615130626457474,-0.10116672978627252,0.14357118300251623,0.28531453198854495,-0.19882778048106325,-0.10145056491963975,-0.14913352808661037,-0.19623795710784225,0.039424880976098226,-0.07442705024866705,-0.0554706407934659,0.08005884833536775,-0.0503083425292942,0.09124698698602207,0.10246077731295973,0.22249447709131598,-0.04497668764657252,-0.0055354900461631155,-0.09391611110812202,0.2537300142024105,0.08204628097776846,-0.06970818926677232,-0.07967413319949902,0.02510108879100283,0.08792170016759839,0.19572038268051176,0.0007297824280027871,-0.10326574124886312,-0.03155541690188224,-0.04602573516729068,,
QuickSight($),0.5993177129975807,0.18932764627170867,0.26353827807242414,0.43224789367697486,0.28393708571470516,-0.32206886907370397,0.06987703205654587,-0.5544092986152952,-0.22012030628898663,0.3197628550147658,0.19121837668108865,0.29220192417036406,0.41204819674373316,-0.29378902018284564,-0.47385813123285475,-0.3745041232387173,0.1555547135668664,1.0,0.025609783109991346,0.23802969165214838,0.11093744547561533,0.45271278684726,0.5753464243622112,-0.6296372926796109,0.050846676922240354,-0.30563281903246864,-0.1670976506373875,0.3133042662373404,0.0698008811970829,-0.2314138145523107,0.19143445400877523,0.20886956483055963,0.28738933935832006,0.07993431480743163,0.4671016716094656,-0.06082252969496056,-0.5209962819736995,0.1155551939270845,0.5125499505070508,0.25885792417297093,0.32290508946684576,-0.07335211870191578,0.41216410794078573,0.31373146797312174,0.28256587968783636,0.03690738585577894,-0.25617059868541076,0.06977809341509693,-0.11401867446345706,,
Elastic File System($),-0.016560612180191572,-0.2547112463109996,-0.3460997423276098,-0.04412325624764579,0.22195015765228446,-0.32591160835223976,-0.1474289511362854,0.10053276254766443,0.11626347148100512,-0.11528993314032922,-0.3047721578220882,-0.011165011015735783,0.37047238918430214,-0.34636796446096574,-0.2794601406624925,-0.18806415773509053,0.21979423243727303,0.025609783109991346,1.0,-0.01725982381622943,-0.49318532961667794,-0.20062321371128733,0.10382841907374935,0.05340977268143593,-0.05547643040414707,-0.15784776183294452,-0.3017497653842196,0.527499264151728,-0.05939099015318365,0.05019131983724675,0.03938515887650806,-0.01488907879226742,-0.022115395633655714,-0.025157895795161023,-0.11729996398973212,-0.029830540835129832,0.2928494185543267,-0.061382430913646584,-0.16590047315927142,-0.15453227735762082,-0.0851618792823846,-0.10780106577844845,0.02510831703253479,-0.07534457355047679,0.10078972252206045,0.007209710491541753,0.07143941880362076,-0.03568060156912313,-0.09636118190791006,,
SNS($),0.1645347724310524,0.08528043645020703,0.17277433585428117,0.07709974233072668,0.08958060389735073,-0.0659130361295018,0.07850181788127657,-0.136218971905894,0.07151111752951057,0.22398719838364134,0.09595842864725052,0.08177391473904538,0.1628775362391046,-0.05563954619608547,-0.13052208412712032,-0.10512688698834506,0.07615130626457474,0.23802969165214838,-0.01725982381622943,1.0,0.052109232493201645,0.13314223285169338,0.204415525100228,-0.16410513470608762,0.05899669261179941,-0.07434767726150673,-0.02484721686003414,0.10518956794161247,0.07520518013457328,-0.07039257776812546,0.9478810446939785,0.031906278922988925,0.11188735352998999,0.14159659198517638,0.08063565083166456,0.009572747013109714,-0.10049589877539274,0.07074758448773373,0.1870623356605648,0.07073535895575879,0.04346534043320525,0.033961902576532754,0.08531983011682459,0.06180031135648954,0.08952338277258907,0.008534417322314788,-0.04233315370221487,0.03683332419596191,-0.09472566916420254,,
Lambda($),0.3771090358010412,0.575933584431734,0.20868330082570688,0.48864250259874165,-0.13646856088311762,0.26205472194928264,0.06966774209428431,-0.028422417130383855,-0.18235887828853628,0.32001932513169423,0.6818378478006845,-0.06427643285506975,0.07366591293498118,0.5453606390740571,-0.20845528140193423,0.09972815273273115,-0.10116672978627252,0.11093744547561533,-0.49318532961667794,0.052109232493201645,1.0,0.5693080677217558,0.006298735832034021,-0.3024638741900963,0.3356131902514099,0.08218428180153782,0.2302822374608201,-0.34347104078011276,0.16071390062375174,0.05732114775826113,0.0613828219776172,0.057076707108589496,-0.08199194894811986,0.06488154028777254,0.4208736668844201,0.023322658275119076,-0.2553854844260295,0.35406576909727816,0.47842326990044903,0.5013134643215313,-0.384184604209589,0.07546769616319964,-0.05094313602840362,0.377765663044468,-0.11910695583892209,-0.06952075887735666,-0.12985290293662288,0.019681842215350055,0.04519771294950095,,
Elastic Container Service for Kubernetes($),0.8401375492403663,0.5136063335098126,0.3936282787577866,0.6958270261218107,0.2309032297631874,-0.21605313480554897,0.09952739269491367,-0.528904086264617,-0.19169012286321505,0.438043586201801,0.8763639946072599,0.023894871397194414,0.5116370393491796,0.021806025069969433,-0.6536525275151531,-0.3014205834014727,0.14357118300251623,0.45271278684726,-0.20062321371128733,0.13314223285169338,0.5693080677217558,1.0,0.48109271416522575,-0.8271920335604285,0.29888680832137754,-0.24841710748722834,-0.0365641455717466,0.15966283758778507,0.15221202379635917,-0.17504201571790967,0.1712127531376222,-0.05185364746739142,0.17313734439869974,-0.2100568949857261,0.6967317946315315,-0.10343215453901135,-0.6384576524980977,0.3652940712358354,0.8564046919190822,0.8324686828533687,0.1406928611436153,0.03178633885902356,0.33601687642041717,0.43086990222016425,0.22169515291837555,-0.03902122392281845,-0.31696875158683185,0.08837204205423128,-0.13542072592993543,,
Rekognition($),0.5771856691995101,0.11635406965767411,0.25390765015541045,0.5337960529519209,0.41111524456275855,-0.37567271043318345,-0.010670662547628806,-0.5193273061650066,-0.165200493997321,0.46393413865918337,0.22778654479485558,0.04618424346435408,0.47112947940495514,-0.4213222386674103,-0.5855400443312542,-0.45264498768694555,0.28531453198854495,0.5753464243622112,0.10382841907374935,0.204415525100228,0.006298735832034021,0.48109271416522575,1.0,-0.6139839164872197,0.11255962452809448,-0.3681952172307969,-0.23540118774623456,0.4221392171607694,0.12235051805608922,-0.22113292299824333,0.24718381695357064,0.09766455775560418,0.22975694515368272,-0.007204073257435771,0.6729069846076341,-0.03469153754110772,-0.47966739499652283,0.17432476362563704,0.5620928481819553,0.3589244427767959,0.3150759683144919,0.05597771183075024,0.40144284758696763,0.3423528590977801,0.30131900860072486,0.013760714869791598,-0.2900491099001385,0.05042383792597696,-0.14360546204183894,,
Hardened Red Hat Enterprise 7 (RHEL 7)($),-0.9595366064607731,-0.40214332630336774,-0.518703066822786,-0.6989942086007861,-0.44661745320434165,0.5455845281407102,-0.09791217961176749,0.7967662069104007,0.22739740713044218,-0.3950853302312906,-0.5111369966987617,-0.020173100700966493,-0.4996268844107449,0.3023545077342452,0.7754648152640956,0.5877318057206697,-0.19882778048106325,-0.6296372926796109,0.05340977268143593,-0.16410513470608762,-0.3024638741900963,-0.8271920335604285,-0.6139839164872197,1.0,-0.2541743344858205,0.5069717964102025,0.18557816512141243,-0.37958963614047725,-0.16709360894359718,0.2804323981752239,-0.2350563237584077,-0.1564437313090132,-0.34755893531083737,0.31800218789311296,-0.7028045628992109,0.1496693769285172,0.7906172330218743,-0.33491412289632244,-0.7151917757197157,-0.6937982323586311,-0.392538455289611,-0.03223075984030776,-0.47104908222096664,-0.35820509156976427,-0.4567721826492758,-0.02845098092725268,0.42550744681612623,-0.04651125107206593,0.22801090724528397,,
Step Functions($),0.34472492242969666,0.3999121627932964,0.0722034037310394,0.2626109377528336,0.08012992913842482,-0.0080512183861877,-0.02074722731377329,-0.14710557433954036,-0.1408504735103955,0.17194123075399936,0.2748158380137057,-0.027794000089071902,0.262611723436613,0.323540937499099,-0.27861990876207765,-0.08844898035524275,-0.10145056491963975,0.050846676922240354,-0.05547643040414707,0.05899669261179941,0.3356131902514099,0.29888680832137754,0.11255962452809448,-0.2541743344858205,1.0,-0.07469448336028754,0.02978794282557257,0.11575623861605264,0.1354492934163111,0.005036217453761902,0.20530325760351056,-0.017895090028205975,-0.010206259980337733,0.010606991550404543,0.2007330574362511,0.09038027465400339,-0.1623280951152723,0.9953325678209695,0.16383824317370826,0.31814991474475146,-0.12416838748501738,0.0593477329728226,0.03204972244837442,-0.03220460935811179,-0.034501452269035275,-0.011610243793760406,-0.10063636897003679,-0.019661317828455854,-0.04027333256827934,,
Glacier($),-0.4973730675215692,-0.1356055708997325,-0.26348296217322803,-0.2834932044978607,-0.4817243837049104,0.6531236105218847,0.10877764789312953,0.4143335279873026,0.3342192249928116,-0.04012894312027618,-0.06606652385068357,-0.01440185727316683,-0.22967271119761032,0.4286298591849538,0.4102491976818179,0.8627004004079756,-0.14913352808661037,-0.30563281903246864,-0.15784776183294452,-0.07434767726150673,0.08218428180153782,-0.24841710748722834,-0.3681952172307969,0.5069717964102025,-0.07469448336028754,1.0,0.49296184341206684,-0.40756885657973946,-0.1336047122324632,0.24924686945603744,-0.13742392986126628,-0.09780932496267374,-0.1411153980857638,0.34690826194146784,-0.3038927391148661,0.11062252677920224,0.21553445125457124,-0.10904798144837291,-0.2081575304305277,-0.20719825032903189,-0.23604278182864305,-0.12980342198358463,-0.2373751096495201,-0.09991974714977522,-0.6624011993074197,-0.015457750176429556,0.5916007181933678,-0.0143341157878412,0.023202222328291926,,
DynamoDB($),-0.2226086699434005,0.08553882140011528,0.1852744516632421,-0.18082040396074578,-0.3321677638337918,0.5946067067370993,0.5779396923378949,0.2675014914499746,0.48833735760270824,0.21560609965383631,0.04906545754403819,-0.23458662218770113,-0.17219775052266967,0.5171655265666114,0.2987129414066715,0.5302856518981608,-0.19623795710784225,-0.1670976506373875,-0.3017497653842196,-0.02484721686003414,0.2302822374608201,-0.0365641455717466,-0.23540118774623456,0.18557816512141243,0.02978794282557257,0.49296184341206684,1.0,-0.4988270127712985,-0.06736809057126789,0.12979240775676718,-0.047646092059687076,0.03503950434213838,0.4299165993265266,0.16870951528286826,-0.15303150568055185,0.04305363228377028,-0.04527799127464787,0.015797083393011554,-0.04753621964871961,0.015748999321446928,-0.07297903972779164,0.00388740255138843,-0.14080189342360294,-0.06681990165738232,-0.44193772206610354,0.09123820560952343,0.39680913940692597,-0.010675226410384847,0.15218446803687669,,
Backup($),0.47352809931720713,0.10104302995501341,-0.21879061985071405,0.3110948016940933,0.3926699699527734,-0.5194083056884803,-0.37044837898523436,-0.4380314333608379,-0.28380456553800604,-0.03915474853910053,-0.1030600308176958,-0.008760344449679313,0.6572781971049753,-0.40023408690280865,-0.5697510662331768,-0.49405162018889975,0.039424880976098226,0.3133042662373404,0.527499264151728,0.10518956794161247,-0.34347104078011276,0.15966283758778507,0.4221392171607694,-0.37958963614047725,0.11575623861605264,-0.40756885657973946,-0.4988270127712985,1.0,0.09998995483370839,-0.12512585806859672,0.19389625385910975,-0.021525985877641363,-0.00365754343173762,-0.13767821539983785,0.2752907759164916,0.009201071783673647,-0.0923815526225073,0.15750319912063893,0.1237634389065718,0.16776618638647495,0.33268828867613115,0.045206601831821194,0.4029594200818954,0.09939812811244962,0.3783461544359944,-0.019062352231336566,-0.22632665963490153,-0.02682796979547762,-0.1855743884677316,,
