,date-time,EC2-Instances($),S3($),Relational Database Service($),EC2-Other($),Glue($),DocumentDB (with MongoDB compatibility)($),Elastic MapReduce($),CloudWatch($),VPC($),OpenSearch Service($),Redshift($),Managed Streaming for Apache Kafka($),SageMaker($),ElastiCache($),DMS($),Elastic Load Balancing($),QuickSight($),Elastic File System($),SNS($),Lambda($),Elastic Container Service for Kubernetes($),Rekognition($),Hardened Red Hat Enterprise 7 (RHEL 7)($),Step Functions($),Glacier($),DynamoDB($),Backup($),AppFlow($),Route 53($),SQS($),EC2 Container Registry (ECR)($),Key Management Service($),API Gateway($),CloudFront($),Athena($),Secrets Manager($),CloudWatch Events($),Cognito($),X-Ray($),Cost Explorer($),Service Catalog($),Systems Manager($),SES($),Simple Workflow Service($),Direct Connect($),CloudTrail($),CodeArtifact($),Elastic Container Service($),Migration Hub Refactor Spaces($),Location Service($)
OpenSearch Service($),4.473687972466413e-32,4.156369301055411e-23,2.604561193158722e-06,1.3760747107823055e-31,0.9089048926355704,0.5420244306123801,0.00230096307340708,0.0014037140592998896,0.019200793472079744,4.608513315031983e-15,0.0,0.6560070307851903,8.237163504169424e-13,9.361108376852848e-08,6.889035400846331e-16,0.16005663896506123,0.004566933786245981,0.00012889820752283877,5.877618346868273e-10,0.05640193822895208,1.862994303933677e-55,4.5386443454478545e-127,4.6742916427502826e-06,9.661847712903383e-28,2.7152967163167564e-08,0.1895252000127428,0.330110947404198,0.04037938772809569,0.013456458447641744,0.4296709889843305,0.07230071756423322,3.268244442594807e-05,0.6595882344339692,0.17965572390847553,3.705699950078505e-29,0.15791959751687729,2.3359543855774464e-10,3.176286816140216e-10,1.0575681167409618e-74,8.33587518787763e-70,0.004288165473731317,0.5275509916760917,0.036378750060828066,4.091955810750503e-15,0.26620235146358623,0.12322875932981575,2.0434061627260146e-07,0.36344583854685847,0.42170371864917805,,
Redshift($),0.7772846499744565,0.9888474787278247,0.7821520592251732,0.8485622271273585,0.7750633729039627,0.6434257624156742,0.7111887475495765,0.5649705709305584,0.4909398459369989,0.24397891460367696,0.6560070307851903,0.0,0.515732512486866,0.5537884803088504,0.9064401214810651,0.9072660728421882,0.063559493028773,3.1004148568606206e-09,0.8247144501622066,0.10419271238419726,0.20182770578339077,0.6354524914217053,0.3593319651913872,0.689000855333826,0.5813240360018453,0.7751062255940481,2.364540293366792e-06,0.8620376497436177,0.5299038281667845,0.8226716809722654,0.9154224371721107,0.6865758387873697,0.7356345110126964,0.024936766782270883,0.04397232206417479,0.4945769530136869,0.49956545042205175,0.6280991598815016,0.26452343389875366,0.01781966229127315,0.6434969337668031,0.15175844946316314,0.7136379665338336,0.3053519424391426,0.7028125492545839,0.8548074880154686,0.7551134182709562,0.8203542726236187,0.8651244651732398,,
Managed Streaming for Apache Kafka($),2.6158803436775844e-40,2.121084820910851e-12,0.03066679426070095,3.8278565211711573e-23,4.2179335201241854e-08,3.099672287746695e-06,0.051946274838958285,8.099591435641796e-10,0.0008700554349947738,1.8053943209685748e-07,8.237163504169424e-13,0.515732512486866,0.0,0.5564930901093333,1.7666296358752554e-45,1.8113743237197005e-09,0.0725230599375084,1.1599433274833292e-17,2.4996488855219486e-14,0.0011430490332388357,0.14338862446190545,8.4215556207927e-28,2.844879416104686e-23,2.1460477967516037e-26,1.1407541421100234e-07,3.877246379781028e-06,0.0005782804892435931,2.4499412382058332e-50,0.08729894104577689,0.1862251183148513,0.00011788534917081634,0.0823141676911087,0.05863886364825734,0.29629365710646793,3.047063728237252e-26,0.521600124654604,0.00024173048291233366,3.468467468021562e-10,8.20000612108018e-19,1.3532738392609638e-23,0.005657670540155764,0.7221710966966114,5.4086433610312994e-12,6.200176629981425e-06,1.2483106302692808e-05,0.6536528206460677,0.003067236930005002,0.40380018917816823,0.013510080984772294,,
SageMaker($),0.00020547776060737444,3.338660179886792e-14,0.0219736649592156,0.3466189557151019,2.5263357553147765e-24,5.842686168694163e-54,0.036257723183171435,9.177458727326496e-25,0.967787951520178,0.5224364668610587,9.361108376852848e-08,0.5537884803088504,0.5564930901093333,0.0,2.6179816078650613e-08,1.7207041506452312e-25,7.878780979508995e-10,2.524345371764842e-09,1.3261817040816392e-12,0.2693465047704694,4.612797308379992e-32,0.665295123395263,1.798213373633667e-18,8.143642073634837e-10,4.2160630398013973e-11,3.9722014069906323e-19,1.8158776997331952e-28,1.1480700424677486e-16,0.22933860295939587,3.4639579169261996e-06,0.19899229278698752,0.0028335823093936503,0.0003977708932382225,4.527911637717453e-06,0.012150990340540546,0.0008085418505375804,1.921288673264889e-05,4.531379393457617e-09,0.06075616106794229,0.07365547066300394,2.154434792231299e-25,0.09675715327835539,5.318447974295744e-09,0.010946910507548702,8.443496779117473e-22,0.4486270519370164,1.2427429050919216e-05,0.2811516661850959,6.696418129249243e-05,,
ElastiCache($),7.787108841710792e-105,5.175970255828551e-11,2.3685515633975687e-05,1.4602044928656548e-77,2.0233828470975577e-24,8.715342885103639e-25,0.06025370214629264,9.032790862707645e-38,2.2757847060089045e-06,7.139798337607129e-10,6.889035400846331e-16,0.9064401214810651,1.7666296358752554e-45,2.6179816078650613e-08,0.0,2.2840552878314496e-27,0.01680971863500894,1.4709322357086418e-23,1.543096994666176e-08,0.009314812981008913,2.9008324053758867e-05,1.272034756663874e-49,8.189574615088686e-38,1.0743253210632714e-80,1.710538079307913e-08,1.6542263117417055e-17,1.323366048178392e-09,1.8511629803820806e-35,1.1492094461732955e-05,0.003772587926578647,1.935041472899161e-05,0.04353209557043138,0.015620203627314866,3.7645378949292996e-05,1.5659326875691084e-46,0.020437026852997017,8.786151001651412e-25,1.533015723985723e-12,1.4463514620605808e-31,4.697870237631951e-39,0.003074170906573265,0.576111302919419,1.8185337541790843e-14,2.6481393975670377e-20,5.531500422276144e-12,0.9543891815814222,5.4170451158789165e-11,0.6206711468189781,9.716214526450537e-06,,
DMS($),2.0406679760654653e-38,2.351352272261719e-05,7.800460531289933e-09,5.598627274484516e-12,1.0643553464880523e-42,5.457523845967022e-51,0.06785782657333028,4.623926934824412e-26,4.377024100719824e-17,0.13613804685446332,0.16005663896506123,0.9072660728421882,1.8113743237197005e-09,1.7207041506452312e-25,2.2840552878314496e-27,0.0,0.000886054555723904,1.2444175183097888e-14,0.00016705657738057194,0.03651164316612612,0.04734082263911865,9.229467237609558e-10,2.1302656312015703e-21,3.768837198671832e-38,0.07874829342688426,1.0155451131300203e-118,4.247118156317171e-30,9.24183730339384e-26,0.0048767162066497205,4.930408890543676e-23,0.0002736044310259889,0.015172810962685721,0.0012308665706937758,1.1056411685556417e-11,4.965922982551783e-14,0.027326657224042917,5.050821255712305e-10,0.008920495342526482,2.241149898415045e-07,3.8068556052031475e-07,4.333914873958199e-09,0.026740458479363658,1.8388698304974114e-09,0.011236320157932227,8.174353767946625e-58,0.6803766541876232,1.5057368536475071e-61,0.7874348636639633,0.049012860934076655,,
Elastic Load Balancing($),0.05491459127399151,4.076925006808448e-05,0.02158106015731531,1.6754079924219538e-05,0.07002596593046531,0.00032244985469789437,0.00024147944489694715,0.6100091153094145,0.016864165007467798,6.4078429263148835e-27,0.004566933786245981,0.063559493028773,0.0725230599375084,7.878780979508995e-10,0.01680971863500894,0.000886054555723904,0.0,0.0019051489827931957,1.0142301306806901e-05,0.13033076414212116,0.044220668200011894,0.0041985657404640395,7.455756860606426e-09,6.777582422058299e-05,0.04362593183820315,0.002929962089757748,8.458309307708299e-05,0.4339975308584992,0.13928767969099243,0.27080509381910917,0.1116841100766867,0.3179928105796207,0.06970272836580298,0.04156349743550458,7.831562207003593e-06,0.372046100457179,0.9125620546278127,0.06188375138551885,3.101345177802444e-07,0.10304048499303807,0.1662130626987471,0.11342131956763697,0.6184806462606277,0.0805550873680042,8.838178232446865e-05,0.988449762992128,0.03997953507030483,0.5312390065343647,0.3609851876839129,,
QuickSight($),5.637643879661951e-40,0.00015065028234385153,1.0255301502884538e-07,1.855208330058103e-19,8.86089339545005e-09,5.2187916087502204e-11,0.16518681174490502,2.731775739242654e-33,9.832206798930217e-06,7.273106351345972e-11,0.00012889820752283877,3.1004148568606206e-09,1.1599433274833292e-17,2.524345371764842e-09,1.4709322357086418e-23,1.2444175183097888e-14,0.0019051489827931957,0.0,0.6113828108533524,1.661275022664683e-06,0.02728148509277976,2.0978048563434723e-21,2.803734087592537e-36,4.024002613779046e-45,0.3128353347763375,5.229646667007461e-10,0.000843262753064102,1.8153064410931125e-10,0.16564907797198303,3.258082184230162e-06,0.00012660936366559663,2.794313653416802e-05,5.738169268474713e-09,0.11224414634776121,7.451781521523084e-23,0.22718373944020487,6.168681944760055e-29,0.021450499570794097,6.549438467891347e-28,1.748785268921873e-07,4.6237431114649686e-11,0.14510593767196017,1.1336325249226777e-17,1.709894718064384e-10,1.0512837213173216e-08,0.4639393766448428,2.3648118089946665e-07,0.16578759725042122,0.023257675424701807,,
Elastic File System($),0.7425088588006168,2.781972569532335e-07,1.38350785909143e-12,0.38119715439008794,8.252699475422086e-06,2.982781013273904e-11,0.003275671756855314,0.04557370739712337,0.020659325710268687,0.021753499997541677,5.877618346868273e-10,0.8247144501622066,2.4996488855219486e-14,1.3261817040816392e-12,1.543096994666176e-08,0.00016705657738057194,1.0142301306806901e-05,0.6113828108533524,0.0,0.7320454385620407,1.1567725377927253e-25,5.80296491065527e-05,0.03890287961555216,0.2890362714304827,0.27075500833122934,0.0016272513433859335,8.831593542321966e-10,9.559695128285911e-30,0.2383301609151028,0.3191212406585901,0.43446115799675583,0.7677122531065391,0.6608403127312753,0.6176862377961483,0.019547244487948496,0.5539339796827354,2.851450462397147e-09,0.2229265080523692,0.0009199304418234437,0.0020425284730380302,0.09056620104877933,0.031977943541984,0.6183795393788728,0.13446442025744323,0.04502116150615569,0.8862745833257836,0.15591475692674642,0.47893535420158834,0.05536989607420815,,
SNS($),0.001015220026993799,0.09011654972563209,0.0005537688360358092,0.12559743927278488,0.07498147810999825,0.19055796510050957,0.11884595662834228,0.006631188410321249,0.15549889709171916,6.779133410885565e-06,0.05640193822895208,0.10419271238419726,0.0011430490332388357,0.2693465047704694,0.009314812981008913,0.03651164316612612,0.13033076414212116,1.661275022664683e-06,0.7320454385620407,0.0,0.30095596847755396,0.007979347470455962,4.1617000801077884e-05,0.0010470292687125792,0.2414667267781719,0.13971108670720098,0.6220362983398329,0.036399439365411804,0.1351887854146169,0.16208265295735674,8.298335327898497e-198,0.5266807292666856,0.025981570553885194,0.004756673704256339,0.10911877953513906,0.8493895098336314,0.045653441250807045,0.15997075384446466,0.00018123988655580533,0.16004313600782163,0.38834486568769094,0.5003804013655376,0.08996753829926128,0.2197864170054202,0.0751683648142795,0.8655614820472888,0.4008339448501972,0.4648372412964296,0.05966041977526874,,
Lambda($),7.88857538296678e-15,2.2951141670959046e-36,2.841738375508689e-05,3.7150051856158494e-25,0.006531333949099162,1.2159242379278466e-07,0.16645961414328886,0.5728052088927934,0.00026422879231467305,7.010492250086189e-11,1.862994303933677e-55,0.20182770578339077,0.14338862446190545,4.612797308379992e-32,2.9008324053758867e-05,0.04734082263911865,0.044220668200011894,0.02728148509277976,1.1567725377927253e-25,0.30095596847755396,0.0,2.146224733074829e-35,0.9005645039995078,8.024915489447871e-10,7.0123423615320215e-12,0.10246054673192717,3.6486980513025057e-06,2.0901273926913603e-12,0.001332253226614315,0.25511778379707567,0.22292355459451071,0.2571531163631309,0.10326952350471442,0.19760579601826456,1.9705160814221334e-18,0.6435716450434776,2.581123488268999e-07,3.8691708895716863e-13,4.814296153615016e-24,1.3724804542791114e-26,2.2399336230184073e-15,0.13382709677287458,0.3119170450741185,7.0277347462163425e-15,0.01773272076277808,0.16735787765189836,0.00968626202048419,0.6961938928385776,0.3696984240152209,,
Elastic Container Service for Kubernetes($),9.832651826569293e-107,4.891522531587869e-28,3.977050284268105e-16,1.3279542265475474e-58,3.4291130551514774e-06,1.4434669864559625e-05,0.047790579334380176,6.356337379310844e-30,0.00012395043538357542,5.375374536315776e-20,4.5386443454478545e-127,0.6354524914217053,8.4215556207927e-28,0.665295123395263,1.272034756663874e-49,9.229467237609558e-10,0.0041985657404640395,2.0978048563434723e-21,5.80296491065527e-05,0.007979347470455962,2.146224733074829e-35,0.0,2.486025810573603e-24,1.1411745568325584e-100,1.2932397316619275e-09,5.54272347060047e-07,0.4681086437432975,0.0014341951544239331,0.00238849208929451,0.0004664205127126645,0.000622495355090266,0.30333626948963577,0.0005388350174759483,2.5091785291236888e-05,8.192029381403193e-59,0.03965852002643881,9.960945702627871e-47,6.036381682102462e-14,3.597347147870296e-115,4.448147054568369e-103,0.005033745709949293,0.5282367079372737,6.595038966853612e-12,2.481935969967656e-19,8.45733189609643e-06,0.43872216873271824,1.0832788083401007e-10,0.0790098673013384,0.006959791545672966,,
Rekognition($),1.4956815284005086e-36,0.020559975427362077,3.041027042659651e-07,1.5118634492357764e-30,1.394756907910024e-17,1.0147894891305992e-14,0.8323580352172707,9.890333815620035e-29,0.0009676877711233667,1.5749536279923197e-22,4.6742916427502826e-06,0.3593319651913872,2.844879416104686e-23,1.798213373633667e-18,8.189574615088686e-38,2.1302656312015703e-21,7.455756860606426e-09,2.803734087592537e-36,0.03890287961555216,4.1617000801077884e-05,0.9005645039995078,2.486025810573603e-24,0.0,2.1447271133123324e-42,0.025094149751780186,3.6906914422588354e-14,2.176144893360237e-06,1.521642494862383e-18,0.014842175606167633,8.925701759191517e-06,6.330653793475403e-07,0.052136948307570805,3.844867141692097e-06,0.8863629029879808,1.5446486481217163e-53,0.49121490219836417,3.540575161944022e-24,0.0004925568019826178,2.3135297374315997e-34,1.7473521891925763e-13,1.4155708910361905e-10,0.26644242757335945,9.118424911610021e-17,2.4882109359797552e-12,9.35571549902231e-10,0.7848670069471607,4.089172735300079e-09,0.31688166488977126,0.004189422700324411,,
Hardened Red Hat Enterprise 7 (RHEL 7)($),5.851270457117552e-219,7.975436278832969e-17,1.1792401240755066e-28,2.428578230371899e-59,8.22960760380536e-21,4.305668229381306e-32,0.05154086912277905,3.2508217525281873e-88,4.857143408454367e-06,3.030945828130863e-16,9.661847712903383e-28,0.689000855333826,2.1460477967516037e-26,8.143642073634837e-10,1.0743253210632714e-80,3.768837198671832e-38,6.777582422058299e-05,4.024002613779046e-45,0.2890362714304827,0.0010470292687125792,8.024915489447871e-10,1.1411745568325584e-100,2.1447271133123324e-42,0.0,2.9525854798576443e-07,3.0079098484119396e-27,0.0002043379583113909,5.091205975293442e-15,0.0008435113446410465,1.3691046871615034e-08,2.2540835357094683e-06,0.0017926238933249012,1.098462572426772e-12,9.353092551134059e-11,3.0530435298052606e-60,0.0028283462219386274,5.9183763436109166e-86,7.796756174512276e-12,2.8503578158658926e-63,3.897400781012321e-58,4.868862713032113e-16,0.5224829658577768,2.900451193283847e-23,1.9672853983740531e-13,8.313022337711581e-22,0.5724194043237285,7.606752928479727e-19,0.35593631817800736,4.571871177838016e-06,,
Step Functions($),1.7175482291618543e-12,1.220520559301702e-16,0.15152661541541151,1.1408569494909615e-07,0.11136544047149674,0.8731068925165414,0.6806298550637639,0.003345290247286459,0.004984401296810032,0.000589505823670183,2.7152967163167564e-08,0.5813240360018453,1.1407541421100234e-07,4.2160630398013973e-11,1.710538079307913e-08,0.07874829342688426,0.04362593183820315,0.3128353347763375,0.27075500833122934,0.2414667267781719,7.0123423615320215e-12,1.2932397316619275e-09,0.025094149751780186,2.9525854798576443e-07,0.0,0.13786832720909326,0.5545003883539207,0.021223296724703165,0.006947784664405796,0.920421107796559,3.846687734269013e-05,0.7225817164637229,0.8395530262805025,0.8333436772440997,5.74785178737731e-05,0.07240905491192194,0.0011885978121180705,0.0,0.0010672491784111027,9.15835208880966e-11,0.013410235563835651,0.23867285806590066,0.524822907279982,0.5228206353645233,0.493594021630974,0.8178444101795889,0.045350239417396555,0.6964950108811803,0.42416283003668565,,
