,date-time,EC2-Instances($),S3($),Relational Database Service($),EC2-Other($),Glue($),DocumentDB (with MongoDB compatibility)($),Elastic MapReduce($),CloudWatch($),VPC($),OpenSearch Service($),Redshift($),Managed Streaming for Apache Kafka($),SageMaker($),ElastiCache($),DMS($),Elastic Load Balancing($),QuickSight($),Elastic File System($),SNS($),Lambda($),Elastic Container Service for Kubernetes($),Rekognition($),Hardened Red Hat Enterprise 7 (RHEL 7)($),Step Functions($),Glacier($),DynamoDB($),Backup($),AppFlow($),Route 53($),SQS($),EC2 Container Registry (ECR)($),Key Management Service($),API Gateway($),CloudFront($),Athena($),Secrets Manager($),CloudWatch Events($),Cognito($),X-Ray($),Cost Explorer($),Service Catalog($),Systems Manager($),SES($),Simple Workflow Service($),Direct Connect($),CloudTrail($),CodeArtifact($),Elastic Container Service($),Migration Hub Refactor Spaces($),Location Service($)
OpenSearch Service($),3.3875955910892795e-07,1.737220776907628e-83,8.66807487982828e-40,7.266904641545748e-70,5.193470856473861e-63,3.543393307285284e-43,,,4.233712008487682e-89,0.0025397165628861045,0.0,,3.7413622225303768e-93,,1.9299103185573564e-53,,0.10480417328668368,,1.649963082031656e-13,7.299151706626575e-40,0.7572418636976637,6.14242067538474e-15,,,0.03554232413390968,2.455696057362092e-25,0.001981581094673867,,,,3.458560002974136e-06,0.3463781812421596,0.23214863633708074,,2.7156358302296156e-25,0.20552806775349233,3.518071226169978e-05,2.1425386033922725e-11,,,8.072701438115473e-13,0.252586596962179,0.9295910908180236,0.9588260581092035,2.9712619904933356e-44,0.6437392617387031,3.1854095047554107e-11,1.1292752878331424e-10,,,
Redshift($),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Managed Streaming for Apache Kafka($),0.08214934596474642,1.6990699859617198e-107,5.2631406576835305e-20,1.6982499923982025e-84,1.1129733449464436e-65,1.973637982770089e-19,,,2.3076602623061078e-38,2.6318911726015025e-20,3.7413622225303768e-93,,0.0,,8.08471932608139e-89,,1.7124047362687423e-09,,0.2519596932206248,2.644175061261282e-33,0.3430749445105066,8.542057436230222e-19,,,0.16777123897820967,3.5577124018943183e-12,2.0661909758604211e-25,,,,0.03464647534844192,0.18983426050047367,0.00024448316510317097,,1.5899434905352943e-30,0.14968889835592025,1.0375434329177948e-21,0.00020061298431517477,,,3.588506194958008e-21,0.14047878720027834,0.7612595351927899,0.5271645372043802,1.088906455924932e-11,0.7664115057505051,2.125369132527551e-14,0.0003354770120233703,,,
SageMaker($),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ElastiCache($),2.559861787003903e-22,1.9655642660608145e-53,0.13776700375465417,1.4829384756754983e-153,6.927411215995742e-139,0.06284883690514183,,,2.8804273500096884e-12,2.2654710437718614e-66,1.9299103185573564e-53,,8.08471932608139e-89,,0.0,,3.044995074067996e-58,,2.6455349061094073e-10,2.0861995432974458e-39,0.08274429477370877,9.21504241138732e-23,,,0.0001270820117439148,0.20273317746288447,1.2644655323996895e-13,,,,1.6891384782360096e-14,0.8265206961984294,1.164487557330416e-40,,2.5631180845903963e-21,0.15342404469852658,4.980894752329517e-86,0.04445696321914741,,,0.0013154678712194437,0.9000053049456241,0.8007313799734237,0.05781387212020576,3.860462495291663e-05,0.9134670743187648,4.537501230971302e-11,0.05246233070798452,,,
DMS($),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elastic Load Balancing($),3.84191594172165e-122,3.080071917238187e-06,5.409746801006495e-23,4.967036816324275e-41,3.920932664264042e-46,1.5316281689844089e-22,,,6.187090484785696e-11,1.1037514484522397e-155,0.10480417328668368,,1.7124047362687423e-09,,3.044995074067996e-58,,0.0,,1.4334454543688122e-78,7.784517337903697e-12,0.0024849012080758424,3.356157840127911e-06,,,5.1317524060453784e-08,2.924111171338415e-43,1.8507645482730682e-14,,,,1.1305156852678367e-74,0.0005330704640877501,1.0489165470148711e-197,,1.2126731087060332e-05,0.4173922556528328,4.796556457083269e-195,0.08122048575663204,,,1.4177087681016404e-06,0.8303692232806483,0.15614334706926905,0.038286557252295586,5.747146366719416e-08,0.7718336343432469,0.2850320752780587,0.42682590444345303,,,
QuickSight($),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elastic File System($),6.251035474036455e-156,0.06368800475788695,3.564464583170018e-52,6.170799945354008e-05,3.805490095255444e-06,3.236840104237662e-54,,,2.3199311917551022e-45,2.022542200954157e-71,1.649963082031656e-13,,0.2519596932206248,,2.6455349061094073e-10,,1.4334454543688122e-78,,0.0,0.05051932312390981,0.03089339797959097,0.3098159929234558,,,2.6199649808710755e-06,3.8557571113320614e-87,1.8086489525640417e-10,,,,5.4006208960104675e-89,0.00012800496791252566,3.970788906655416e-128,,0.6305215255020336,0.7257156605686249,1.2316723371839544e-71,3.4128647943601616e-10,,,3.7916393848486903e-10,0.45872818561884093,0.3897539710923279,0.6409218708493271,2.91610703906568e-25,0.5441529055112204,0.0023596064034623106,3.232285699627561e-10,,,
SNS($),0.005053901915376468,1.2350314708504226e-34,6.325778232005613e-12,7.706269461801378e-54,4.759174788645722e-36,3.1253289268289415e-09,,,1.6678538365811943e-13,2.7835064911249453e-14,7.299151706626575e-40,,2.644175061261282e-33,,2.0861995432974458e-39,,7.784517337903697e-12,,0.05051932312390981,0.0,0.5944093202702443,9.1759247414069e-17,,,2.805026699369643e-05,0.04558410484343883,0.00023988026810151122,,,,0.39877962757603114,0.23785692491501387,1.2105080390438758e-07,,5.309801850272613e-09,0.95685278451183,1.4154564490341933e-18,0.03296831866207545,,,9.545468542334991e-05,0.12843349927747674,0.6001395839003314,0.6623329215335972,5.326964677542999e-10,0.7298924628525806,3.250806475495007e-07,0.009121682813691908,,,
Lambda($),0.02031082316902348,0.31173233022864516,0.25424816048058235,0.19374946130931686,0.10637054141832068,0.21604137740947832,,,0.42174995327413,0.005814011264630781,0.7572418636976637,,0.3430749445105066,,0.08274429477370877,,0.0024849012080758424,,0.03089339797959097,0.5944093202702443,0.0,0.010041168270509016,,,0.2881731872701791,0.09242321434803295,0.1228796045048827,,,,0.002334806830143888,0.6066160132606064,0.01173774710302218,,0.009329394690147251,0.9065803115080026,0.008736353207315943,0.694528785977171,,,0.43985457230310154,0.988958682212692,0.9747997374633737,0.9231748010129385,0.7589341607545772,0.9065803115080026,0.8250896941334293,0.7046749477036356,,,
Elastic Container Service for Kubernetes($),0.06140722702877116,1.5956064733119374e-11,2.326737862240699e-06,4.3069058755750574e-17,3.903545792098253e-08,3.1000365257476593e-06,,,1.602787231673955e-10,6.875620879556567e-06,6.14242067538474e-15,,8.542057436230222e-19,,9.21504241138732e-23,,3.356157840127911e-06,,0.3098159929234558,9.1759247414069e-17,0.010041168270509016,0.0,,,0.2236451107396706,3.423063018701307e-06,0.043379240616682205,,,,0.8292626010204618,5.908536472790856e-33,0.09401395343962766,,4.263886728416024e-05,0.5693137916661246,3.90021560321253e-07,0.17857015247329747,,,2.0417582999606378e-10,0.002186978859998261,0.16954210764813604,0.06513538819501355,0.003472765882615618,0.040186958297374495,1.6272416454885622e-13,0.19423479334696248,,,
Rekognition($),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hardened Red Hat Enterprise 7 (RHEL 7)($),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Step Functions($),3.666979498858397e-06,0.1811327819520292,0.660591710845466,6.55073060776725e-06,1.3047512278373044e-07,0.002855706386538318,,,0.04591663978531752,6.89887535233987e-10,0.03554232413390968,,0.16777123897820967,,0.0001270820117439148,,5.1317524060453784e-08,,2.6199649808710755e-06,2.805026699369643e-05,0.2881731872701791,0.2236451107396706,,,0.0,1.2594725328987365e-12,0.00047427798458950037,,,,2.5063161860922987e-05,0.013544401703333044,4.7965911950088506e-11,,0.0028436855593843083,0.9776420686470578,9.573077576048247e-10,0.21642936270301016,,,2.099647875892517e-12,0.043458905202248474,0.9600527936936588,0.21971462788259083,5.13264447022205e-06,0.3511556005979447,0.004115620942955096,0.644938051278746,,,
Glacier($),1.0515454036861981e-86,5.026237686655728e-07,3.3750258942613325e-80,0.36795908055980164,0.08771006820056614,2.066783470545847e-89,,,6.251117155315526e-61,1.7601439927912817e-34,2.455696057362092e-25,,3.5577124018943183e-12,,0.20273317746288447,,2.924111171338415e-43,,3.8557571113320614e-87,0.04558410484343883,0.09242321434803295,3.423063018701307e-06,,,1.2594725328987365e-12,0.0,1.4359287517526461e-05,,,,7.172228160237125e-64,5.1070908577968e-05,2.0180621946285716e-71,,0.27270523084311,0.5511748697575711,1.7733506871841962e-30,4.875394518261253e-06,,,5.564476061835487e-30,0.00013206967419021362,0.4555406589581319,0.12033197862989534,8.616553423498234e-23,0.4588470705884481,1.5945383731762468e-08,6.3772470438585985e-06,,,
DynamoDB($),1.12780269398395e-20,5.881603092011713e-31,0.01427830627911858,6.568492535242156e-07,1.8710013342570944e-11,0.008190117893010882,,,0.614096188303844,3.164368112722753e-39,0.001981581094673867,,2.0661909758604211e-25,,1.2644655323996895e-13,,1.8507645482730682e-14,,1.8086489525640417e-10,0.00023988026810151122,0.1228796045048827,0.043379240616682205,,,0.00047427798458950037,1.4359287517526461e-05,0.0,,,,3.740352127050095e-22,0.35189854734454745,8.90760489826386e-14,,3.4597366088924314e-21,0.8081554464771237,7.948887990582127e-22,0.41633813041019635,,,0.0013547869859905982,0.4470329182333431,0.8081555909974675,0.614291342602008,0.0024388107495176346,0.8081556993877295,0.04789859952487151,0.4327956763173179,,,
Backup($),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AppFlow($),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Route 53($),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SQS($),9.116822207011152e-130,0.008768986415215674,2.241683033361876e-35,1.3394946997766154e-05,2.203036042163397e-09,4.2893572903864345e-40,,,1.2145995789544522e-27,1.068019185871031e-73,3.458560002974136e-06,,0.03464647534844192,,1.6891384782360096e-14,,1.1305156852678367e-74,,5.4006208960104675e-89,0.39877962757603114,0.002334806830143888,0.8292626010204618,,,2.5063161860922987e-05,7.172228160237125e-64,3.740352127050095e-22,,,,0.0,0.021265947779152375,1.7027074825481463e-94,,0.0018647706244577043,0.4370461958576727,4.7965445537522815e-65,2.0696017677142685e-05,,,9.515111998917018e-09,0.7334097067603434,0.14360750416620663,0.7105641306168552,5.232569451746945e-17,0.7159203858798768,8.284455102071346e-06,4.820226028782097e-05,,,
EC2 Container Registry (ECR)($),0.03291537232095787,0.13207939618393771,0.002479853468418932,0.13674967287829845,0.0003913325969961548,0.0019454864329575133,,,0.003951404001318388,0.00213375785441711,0.3463781812421596,,0.18983426050047367,,0.8265206961984294,,0.0005330704640877501,,0.00012800496791252566,0.23785692491501387,0.6066160132606064,5.908536472790856e-33,,,0.013544401703333044,5.1070908577968e-05,0.35189854734454745,,,,0.021265947779152375,0.0,5.099917106702653e-06,,0.4280002095221755,0.790164485495404,0.00025448419158120427,0.34874247707043177,,,2.2187246730898684e-07,0.18273530208692707,0.8138506303417535,0.641243300118175,0.025456797790929336,0.8080822896338854,0.8662385064942163,0.3649395653603709,,,
Key Management Service($),5.275497444548805e-195,0.0127739953972406,2.182681185809982e-35,1.011102052867992e-27,1.6152479655830503e-33,8.95498971704202e-34,,,2.9080456975098855e-19,4.0415075681030433e-153,0.23214863633708074,,0.00024448316510317097,,1.164487557330416e-40,,1.0489165470148711e-197,,3.970788906655416e-128,1.2105080390438758e-07,0.01173774710302218,0.09401395343962766,,,4.7965911950088506e-11,2.0180621946285716e-71,8.90760489826386e-14,,,,1.7027074825481463e-94,5.099917106702653e-06,0.0,,0.00041766105623769343,0.3976508565231746,1.73726009547458e-181,0.00021938797725193094,,,2.4723303623412785e-11,0.40322917382002044,0.32629400080371185,0.038063151523106145,8.101681091398925e-13,0.7224433386511947,0.26942900970041844,0.00037161835591953337,,,
API Gateway($),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CloudFront($),0.010139274601384975,1.4949713515197753e-46,0.002428793961186778,9.404237162938915e-19,5.3467885822959886e-30,2.997071896615515e-05,,,2.705300270111093e-12,5.356548262834893e-12,2.7156358302296156e-25,,1.5899434905352943e-30,,2.5631180845903963e-21,,1.2126731087060332e-05,,0.6305215255020336,5.309801850272613e-09,0.009329394690147251,4.263886728416024e-05,,,0.0028436855593843083,0.27270523084311,3.4597366088924314e-21,,,,0.0018647706244577043,0.4280002095221755,0.00041766105623769343,,0.0,0.4985920942904933,6.242241124006299e-11,0.7947369962541546,,,0.00010357683046667384,0.1545514575708005,0.9703867358703417,0.8806289961855875,3.7229303179294205e-07,0.7819791809384483,0.005666862687198393,0.07401863686393327,,,
Athena($),0.6655650939223036,0.3416242432362435,0.9254523797909183,0.09014198404296664,0.16870702892235234,0.5674499159520761,,,0.9968661829911368,0.3319599132459827,0.20552806775349233,,0.14968889835592025,,0.15342404469852658,,0.4173922556528328,,0.7257156605686249,0.95685278451183,0.9065803115080026,0.5693137916661246,,,0.9776420686470578,0.5511748697575711,0.8081554464771237,,,,0.4370461958576727,0.790164485495404,0.3976508565231746,,0.4985920942904933,0.0,0.24600777350310934,0.8665466875592226,,,0.47760404281891555,0.6462284599891224,0.9599471259690504,0.9169932177551664,0.6179552021696642,0.9599471259690504,0.7030921487057311,0.8711598629576772,,,
Secrets Manager($),5.317009120665592e-115,5.3607455976531346e-14,3.795864943954558e-12,3.2671393739610693e-62,2.053761948984832e-62,8.880570104595237e-13,,,0.00042437609002948557,3.023263078455841e-203,3.518071226169978e-05,,1.0375434329177948e-21,,4.980894752329517e-86,,4.796556457083269e-195,,1.2316723371839544e-71,1.4154564490341933e-18,0.008736353207315943,3.90021560321253e-07,,,9.573077576048247e-10,1.7733506871841962e-30,7.948887990582127e-22,,,,4.7965445537522815e-65,0.00025448419158120427,1.73726009547458e-181,,6.242241124006299e-11,0.24600777350310934,0.0,0.0032919008526439927,,,0.0020534162172815376,0.6655195160148065,0.3576317285953238,0.03955867719944912,4.729631162917995e-06,0.6813756757944325,0.006727115816823722,0.0037100550511334146,,,
CloudWatch Events($),1.5264491636857624e-08,2.5861276626684093e-07,0.0002897848973555217,6.757242338867785e-05,2.846797161100658e-07,8.336621077728938e-05,,,1.640186164731164e-07,0.01987044041311662,2.1425386033922725e-11,,0.00020061298431517477,,0.04445696321914741,,0.08122048575663204,,3.4128647943601616e-10,0.03296831866207545,0.694528785977171,0.17857015247329747,,,0.21642936270301016,4.875394518261253e-06,0.41633813041019635,,,,2.0696017677142685e-05,0.34874247707043177,0.00021938797725193094,,0.7947369962541546,0.8665466875592226,0.0032919008526439927,0.0,,,0.01711929254669578,0.12404473519941198,0.8665466875592226,0.7272638603423521,1.222039914776152e-13,0.8665466875592226,0.2017470894657541,1.0801072935002334e-47,,,
Cognito($),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X-Ray($),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
Cost Explorer($),5.118931128262433e-08,6.731055423908136e-22,1.7562449775921702e-16,0.0006972556904832393,0.19599658527077057,2.5897520725519823e-15,,,1.2556479253295816e-24,0.007375638296028918,8.072701438115473e-13,,3.588506194958008e-21,,0.0013154678712194437,,1.4177087681016404e-06,,3.7916393848486903e-10,9.545468542334991e-05,0.43985457230310154,2.0417582999606378e-10,,,2.099647875892517e-12,5.564476061835487e-30,0.0013547869859905982,,,,9.515111998917018e-09,2.2187246730898684e-07,2.4723303623412785e-11,,0.00010357683046667384,0.47760404281891555,0.0020534162172815376,0.01711929254669578,,,0.0,0.0036715064284675563,0.385170948397889,0.007575188097410839,4.259881892719249e-10,0.385170948397889,3.592025687526919e-14,0.021424857256490314,,,
Service Catalog($),0.8117986221942856,0.07541390893618455,7.869471020428108e-05,0.15469318904246357,0.1589055385667464,0.004387915079858201,,,0.5660771079663321,0.8298171404224692,0.252586596962179,,0.14047878720027834,,0.9000053049456241,,0.8303692232806483,,0.45872818561884093,0.12843349927747674,0.988958682212692,0.002186978859998261,,,0.043458905202248474,0.00013206967419021362,0.4470329182333431,,,,0.7334097067603434,0.18273530208692707,0.40322917382002044,,0.1545514575708005,0.6462284599891224,0.6655195160148065,0.12404473519941198,,,0.0036715064284675563,0.0,0.8944069880406064,0.9248214589532314,0.05486378082891392,0.6462284599891224,0.06206936240435177,0.13775013329619287,,,
Systems Manager($),0.5614122796617169,0.6896262054468548,0.5788654067375659,0.7247185712019946,0.7467331408629524,0.5409902910968056,,,0.7529652463337679,0.24278294816048274,0.9295910908180236,,0.7612595351927899,,0.8007313799734237,,0.15614334706926905,,0.3897539710923279,0.6001395839003314,0.9747997374633737,0.16954210764813604,,,0.9600527936936588,0.4555406589581319,0.8081555909974675,,,,0.14360750416620663,0.8138506303417535,0.32629400080371185,,0.9703867358703417,0.9599471259690504,0.3576317285953238,0.8665466875592226,,,0.385170948397889,0.8944069880406064,0.0,0.9169932177551664,0.9581217439610591,0.9599471259690504,0.0005318527266752659,0.8711598629576772,,,
SES($),0.07873227455426424,0.15376857204645178,0.24629991678150379,0.07348089767114588,0.15384362835354748,0.3610451887251945,,,0.36850435584746266,0.09237756432795409,0.9588260581092035,,0.5271645372043802,,0.05781387212020576,,0.038286557252295586,,0.6409218708493271,0.6623329215335972,0.9231748010129385,0.06513538819501355,,,0.21971462788259083,0.12033197862989534,0.614291342602008,,,,0.7105641306168552,0.641243300118175,0.038063151523106145,,0.8806289961855875,0.9169932177551664,0.03955867719944912,0.7272638603423521,,,0.007575188097410839,0.9248214589532314,0.9169932177551664,0.0,0.18898916009623787,0.9169932177551664,0.4288031231668087,0.7364170728868265,,,
Simple Workflow Service($),5.342059074904934e-23,4.41890008701968e-19,1.892092914033985e-18,1.8292864318317607e-07,2.533891535073767e-12,3.7690005693734525e-21,,,8.581942820646417e-47,2.410368100045612e-07,2.9712619904933356e-44,,1.088906455924932e-11,,3.860462495291663e-05,,5.747146366719416e-08,,2.91610703906568e-25,5.326964677542999e-10,0.7589341607545772,0.003472765882615618,,,5.13264447022205e-06,8.616553423498234e-23,0.0024388107495176346,,,,5.232569451746945e-17,0.025456797790929336,8.101681091398925e-13,,3.7229303179294205e-07,0.6179552021696642,4.729631162917995e-06,1.222039914776152e-13,,,4.259881892719249e-10,0.05486378082891392,0.9581217439610591,0.18898916009623787,0.0,0.943347213840325,0.015181588297257409,9.475327132828914e-13,,,
Direct Connect($),0.8238071287649041,0.6078460611795437,0.6047866854726357,0.7204529411409899,0.9443634509762692,0.54330097172422,,,0.982401958369607,0.6963738208090403,0.6437392617387031,,0.7664115057505051,,0.9134670743187648,,0.7718336343432469,,0.5441529055112204,0.7298924628525806,0.9065803115080026,0.040186958297374495,,,0.3511556005979447,0.4588470705884481,0.8081556993877295,,,,0.7159203858798768,0.8080822896338854,0.7224433386511947,,0.7819791809384483,0.9599471259690504,0.6813756757944325,0.8665466875592226,,,0.385170948397889,0.6462284599891224,0.9599471259690504,0.9169932177551664,0.943347213840325,0.0,0.008099081901566415,0.8711598629576772,,,
CloudTrail($),0.23462737676503492,2.949644238761645e-10,1.215730252037475e-05,1.3339765602846096e-09,2.40605406050885e-06,1.2068421839455658e-05,,,1.4274737445836735e-09,0.033021756734926355,3.1854095047554107e-11,,2.125369132527551e-14,,4.537501230971302e-11,,0.2850320752780587,,0.0023596064034623106,3.250806475495007e-07,0.8250896941334293,1.6272416454885622e-13,,,0.004115620942955096,1.5945383731762468e-08,0.04789859952487151,,,,8.284455102071346e-06,0.8662385064942163,0.26942900970041844,,0.005666862687198393,0.7030921487057311,0.006727115816823722,0.2017470894657541,,,3.592025687526919e-14,0.06206936240435177,0.0005318527266752659,0.4288031231668087,0.015181588297257409,0.008099081901566415,0.0,0.21795694889858144,,,
