,date-time,EC2-Instances($),S3($),Relational Database Service($),EC2-Other($),Glue($),DocumentDB (with MongoDB compatibility)($),Elastic MapReduce($),CloudWatch($),VPC($),OpenSearch Service($),Redshift($),Managed Streaming for Apache Kafka($),SageMaker($),ElastiCache($),DMS($),Elastic Load Balancing($),QuickSight($),Elastic File System($),SNS($),Lambda($),Elastic Container Service for Kubernetes($),Rekognition($),Hardened Red Hat Enterprise 7 (RHEL 7)($),Step Functions($),Glacier($),DynamoDB($),Backup($),AppFlow($),Route 53($),SQS($),EC2 Container Registry (ECR)($),Key Management Service($),API Gateway($),CloudFront($),Athena($),Secrets Manager($),CloudWatch Events($),Cognito($),X-Ray($),Cost Explorer($),Service Catalog($),Systems Manager($),SES($),Simple Workflow Service($),Direct Connect($),CloudTrail($),CodeArtifact($),Elastic Container Service($),Migration Hub Refactor Spaces($),Location Service($)
date-time,1.0,-0.5497666982125312,0.46708924414321584,0.9176996369057897,0.3460970231585435,-0.29461521685202646,0.6225610263666437,0.4578743511164185,0.8709367883398297,0.4536929073559827,0.2629054511106654,0.24777836693558508,0.8809560155206697,,0.9460316901902694,0.7670954130427948,0.8893317644068355,-0.6559379084706449,,0.7930702566027498,0.7501224409134131,,,-0.04474852027428894,-0.24059677036983224,-0.2163203599025232,0.8976778674172387,,,0.7869596625919459,0.8579305165773214,0.11000075197236572,0.266607782957432,0.8382154966151993,0.3919953431160891,0.08652189437237176,0.9095748465162765,0.11481662806339524,0.6490085090672812,0.08986196345474493,0.2773356242679545,0.30492258788736604,0.5878292848253234,0.07191945450814474,-0.009120513886129743,0.01123844054028252,0.6234783240384437,-0.274841905292724,,,
EC2-Instances($),-0.5497666982125312,1.0,0.0573388307123102,-0.4426860297335217,-0.17096398760491927,0.18730276460218115,-0.09093439105686679,-0.08061551952416392,-0.4048912367693979,-0.21835648147823525,0.13002686578789308,-0.0185957417957857,-0.5045593185211382,,-0.6286328643825114,-0.10035553423025698,-0.27859988473695274,0.9119902044617554,,-0.13469342132555148,-0.05527109709526828,,,-0.15125954351618492,0.5622568081814846,-0.007722575188500912,-0.22509612665225934,,,-0.7915735804092789,-0.22442001061084804,-0.18493950672098555,-0.822571478925237,-0.2424619729608445,-0.3054850433156623,-0.02279296224646456,-0.3354489038292701,-0.09897833673432573,-0.16165530354671995,-0.02948448119985255,-0.48789589655195625,0.06358656457687283,-0.01191518868333503,-0.10140964213335546,-0.13704687047501385,-0.036879184712048575,-0.14498690534603154,0.2573625304280154,,,
S3($),0.46708924414321584,0.0573388307123102,1.0,0.33226379822236696,0.19083389452717775,-0.01906869115672045,0.22409936991266746,0.3940827186303433,0.6821703976616906,0.1634214245233616,0.370317909728249,0.08429376704790849,0.35145810157829255,,0.4595320668505595,0.5245384329131995,0.46360850486859484,-0.06794236384766641,,0.4560156511727302,0.4046709328225098,,,-0.05342106010240892,0.16746906695364336,-0.15317982662736748,0.6270640982875307,,,0.19458146170606958,0.6669132874496738,-0.1312300101162225,-0.317831601752524,0.432621006958491,0.5622376214613359,0.07006273779656637,0.41453041769481974,0.033365134743028615,0.5929448950119856,0.03230777799903571,0.15491861940159077,0.2648598836663255,0.21354313393820165,0.04233356378796041,-0.20169759504569704,-0.026611256331690078,0.17471544859566535,-0.020885566603352272,,,
Relational Database Service($),0.9176996369057897,-0.4426860297335217,0.33226379822236696,1.0,0.32738635307880076,-0.2512005637633731,0.815486232403864,0.3262081958976667,0.7499412866691318,0.4339240514152304,0.16962731592244093,0.27875507435428926,0.8162475403075152,,0.8070377174118821,0.7632853186473618,0.8830430708409565,-0.5828657000270249,,0.8750844116258826,0.8506486798520172,,,-0.012384590841494996,-0.2639670736803748,-0.20998938871823536,0.8266175877121262,,,0.7320728412655246,0.7865722909041379,0.03122996241856159,0.16763865670079997,0.9084347052188371,0.1856868153717761,0.11154876192312832,0.932296831180635,0.09964462637827637,0.5751249749807149,0.10314012645362922,0.0981645961894508,0.31441805428105574,0.7835655995652271,-0.03224535730483534,-0.01934791420465434,0.0010339053448080004,0.7640481690456575,-0.24926489566575813,,,
EC2-Other($),0.3460970231585435,-0.17096398760491927,0.19083389452717775,0.32738635307880076,1.0,0.07742525208451849,0.3104601015303905,0.09235289380288915,0.3324378551876841,0.16763334930889773,0.47718178025049185,0.09067964333273884,0.28526347217466397,,0.3664966033384381,0.31579786697354373,0.31389677382406683,-0.14733633906961555,,0.3439133457431317,0.31465382977046535,,,0.1641108324101436,-0.05187602362605809,0.040079781393286336,0.355735633899524,,,0.20941736172546202,0.34879169564903034,0.12518846336292502,-0.02782376811125779,0.3518668022587418,0.12079956321797963,0.10283444679145959,0.31021917170594493,0.05559204544731577,0.2796655048346684,-0.0472097755919809,-0.07481761611675489,0.0597929045796471,0.2895680307481756,0.04030815021849892,-0.07773006169514801,0.021457176545144844,0.2195822701186219,-0.03160849316108438,,,
Glue($),-0.29461521685202646,0.18730276460218115,-0.01906869115672045,-0.2512005637633731,0.07742525208451849,1.0,-0.1143918068443459,-0.031928975919721755,-0.1953300869070691,-0.1635795194499966,0.05928051822014955,-0.06291908215216296,-0.2953822605227115,,-0.2395854004968979,-0.14413638333889928,-0.18481112226005736,0.19531066191240815,,-0.1740215457677676,-0.14152117232165692,,,0.0857120745022097,0.1087685332041588,-0.0540018912141449,-0.20176427204017908,,,-0.22501147973702237,-0.234662627351844,0.009116953224623777,-0.2227101870712041,-0.19155793943950772,-0.16895120614954384,0.054995724720338555,-0.22108749448368228,0.06971140134978679,-0.1649197526943091,-0.05143025631142294,-0.22740933495971766,-0.05011491738195176,-0.11609888857669248,-0.04091655151832787,-0.04510782543548368,-0.020076580051001568,-0.12863343152327944,-0.001130156820099901,,,
DocumentDB (with MongoDB compatibility)($),0.6225610263666437,-0.09093439105686679,0.22409936991266746,0.815486232403864,0.3104601015303905,-0.1143918068443459,1.0,0.16971387019295847,0.4810554275555944,0.2617945529060201,0.19920086490828745,0.336878164956096,0.5805350377940299,,0.45484909636413456,0.6289011922313903,0.6921902533562235,-0.2565212973666718,,0.8738275443387888,0.8949586653659038,,,-0.07919221251674739,-0.1662958886145476,-0.10818605178021228,0.6622752900109244,,,0.31807103394274383,0.6312458738399489,-0.052917467852983145,-0.14764745964404996,0.8772710457881053,-0.04099921833697478,0.13551437553569895,0.7667005440607558,0.02949104036149674,0.4628178820337952,0.11690569969051778,-0.1579220880693029,0.29631704498842354,0.9530803837327194,-0.19907805200772316,-0.11141032332011416,-0.01335249689985307,0.761290412298527,-0.08568013584022405,,,
Elastic MapReduce($),0.4578743511164185,-0.08061551952416392,0.3940827186303433,0.3262081958976667,0.09235289380288915,-0.031928975919721755,0.16971387019295847,1.0,0.4967788008232775,0.2687251182931138,0.24181810860163588,0.10218795020655966,0.3188056584495504,,0.4719694220910937,0.521364881426917,0.5512813170989961,-0.18979352323160248,,0.3863778048911942,0.4051391193536774,,,-0.006608300102143401,0.12106605734114599,-0.4240995644511576,0.5103533367693814,,,0.2724074605051293,0.4644602076742626,-0.008893485925542058,-0.04395996234262461,0.3976092914913236,0.14775805755623847,0.05964136529718626,0.49017325620440616,0.010006977789378226,0.4259969190597719,0.006175271699892409,-0.12103692732081928,0.47767563575392225,0.1866786036039514,0.10569807607700925,0.07648229228172017,-0.02131992167780638,0.33706345630830287,-0.06890331595299495,,,
CloudWatch($),0.8709367883398297,-0.4048912367693979,0.6821703976616906,0.7499412866691318,0.3324378551876841,-0.1953300869070691,0.4810554275555944,0.4967788008232775,1.0,0.3708638042155172,0.2758246009398955,0.13327075141773473,0.7172174586463732,,0.8415378981532177,0.740451741802757,0.8363389744388052,-0.5170210605625296,,0.7377016779565057,0.6748330296125608,,,-0.025502032130424006,-0.08923408317212018,-0.2970092044564736,0.8433521776834441,,,0.6429699438803723,0.8721980163989352,-0.06980467299788005,0.0814298435425691,0.7635270420925458,0.5656565930869597,0.09223203921092162,0.8101398682210712,0.08757797692346363,0.7557878126013581,0.02890935520201496,0.2188438495508922,0.270771239511867,0.4495990488228081,0.061256111918498966,-0.012966876475987182,-0.006969233925511266,0.5298983067242431,-0.18302885265910487,,,
VPC($),0.4536929073559827,-0.21835648147823525,0.1634214245233616,0.4339240514152304,0.16763334930889773,-0.1635795194499966,0.2617945529060201,0.2687251182931138,0.3708638042155172,1.0,0.1398860595332793,-0.036271011575743986,0.40655472470360215,,0.42406443880477657,0.3409933251843366,0.43887830235602765,-0.2790552838185743,,0.3700892089628702,0.35229823218745887,,,-0.10869853169251774,-0.12778277213819805,-0.10621254455185368,0.3911555333721761,,,0.3786574602364151,0.35309772163559744,0.08352342335217373,0.11560116949456159,0.3855689780406554,0.13600589053740247,0.009524598772488872,0.41676156000630177,0.06390454954082456,0.31207905674289455,-0.014154952948792711,0.1340846142268088,0.13150908131807032,0.2653785538328626,0.08803761837434242,-0.041446558495260674,0.05433283061770657,0.30588610069972655,-0.1538128865920826,,,
OpenSearch Service($),0.2629054511106654,0.13002686578789308,0.370317909728249,0.16962731592244093,0.47718178025049185,0.05928051822014955,0.19920086490828745,0.24181810860163588,0.2758246009398955,0.1398860595332793,1.0,0.08970789691499334,0.031311729798755635,,0.310619121286433,0.34505302561796014,0.2644673978909111,0.04093271363366594,,0.3084019454359588,0.3342010986218586,,,0.04510443125029153,0.12058841369209707,-0.18054714365101643,0.4581846250048624,,,-0.042754547269611504,0.40058516068346794,0.1463322829316842,-0.284358737932925,0.29058672678133723,0.18852861912681798,0.027776894731817006,0.26971939291210106,0.0051168986565667375,0.32477370168848624,0.05435664907299621,-0.23882071951956801,0.1730288896048777,0.21941002059871365,0.022241953733788775,0.029519801840656983,0.028913651170031668,-0.06104724008127529,0.01140429680305863,,,
Redshift($),0.24777836693558508,-0.0185957417957857,0.08429376704790849,0.27875507435428926,0.09067964333273884,-0.06291908215216296,0.336878164956096,0.10218795020655966,0.13327075141773473,-0.036271011575743986,0.08970789691499334,1.0,0.2950341311512368,,0.1716792434291231,0.2620008727701617,0.22307488565608857,-0.07416685295012569,,0.25698245985132395,0.2849191322301809,,,-0.039964151457011064,0.040162778081893204,-0.07078438224523428,0.2712680538271147,,,0.10054567647792778,0.3341971065592316,-0.03141726676595745,-0.08551619616146754,0.2462376980996145,-0.06437458213072825,0.1200578447951533,0.295600677801979,-0.0037199651249159005,0.05627460867962073,0.00022298382004971742,-0.0990507880794288,0.22980301943372047,0.35208555498226224,-0.08737078674555451,-0.006574346003040356,-0.007880266548848176,0.2545993445483319,-0.025655221448342383,,,
Managed Streaming for Apache Kafka($),0.8809560155206697,-0.5045593185211382,0.35145810157829255,0.8162475403075152,0.28526347217466397,-0.2953822605227115,0.5805350377940299,0.3188056584495504,0.7172174586463732,0.40655472470360215,0.031311729798755635,0.2950341311512368,1.0,,0.8103782328274088,0.5779184561512891,0.7329863732250133,-0.563383876381983,,0.6646808368505942,0.6299623916223048,,,-0.1485449718759919,-0.2538404408618327,0.06223141871200235,0.7298996207180143,,,0.7345395827862563,0.6984032855809768,0.17648162939707945,0.2654716221169668,0.7036549146526793,0.30363633656800565,0.09649288828030865,0.7457405980783909,0.07188829061648352,0.5186801240931502,0.060145223137053644,0.4512047858790748,0.2030349739577069,0.5583641485218317,0.0856242663988121,-0.2315833678038754,0.03083107476842957,0.5624617097630127,-0.18645667739049618,,,
SageMaker($),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ElastiCache($),0.9460316901902694,-0.6286328643825114,0.4595320668505595,0.8070377174118821,0.3664966033384381,-0.2395854004968979,0.45484909636413456,0.4719694220910937,0.8415378981532177,0.42406443880477657,0.310619121286433,0.1716792434291231,0.8103782328274088,,1.0,0.6664786353422968,0.8056082038343912,-0.7103441359421196,,0.6449064007619185,0.6028275390728586,,,0.02181666716342624,-0.26594444354921054,-0.22667889693414214,0.8376803236503062,,,0.8261051940246383,0.7717630093662731,0.219826611443376,0.3308019342488173,0.6985592813569422,0.4360301683587071,0.08000295822917353,0.8028918160095168,0.09091579382967559,0.5986956486660975,0.0666976416220622,0.3291414465062609,0.245876157597919,0.4066791635624872,0.10934107460100381,-0.021805549960001405,0.041882559146133196,0.43742045420502823,-0.22990524288126693,,,
DMS($),0.7670954130427948,-0.10035553423025698,0.5245384329131995,0.7632853186473618,0.31579786697354373,-0.14413638333889928,0.6289011922313903,0.521364881426917,0.740451741802757,0.3409933251843366,0.34505302561796014,0.2620008727701617,0.5779184561512891,,0.6664786353422968,1.0,0.8907554416311557,-0.2668056548104874,,0.8440106768225443,0.8354580085245372,,,0.015620767846968626,0.08814939949009921,-0.42528281783163946,0.874046143912847,,,0.38705978473148384,0.8511067142738858,-0.12735598224304592,-0.19145255833899977,0.8224356285381882,0.13958120927875983,0.11421425922109708,0.9012928389483787,0.046992185340249584,0.626460424072242,0.0664605046262585,-0.19571728328639992,0.4245595953028096,0.6403833544461989,-0.00908708844606611,0.03802206912585626,-0.030371302305203223,0.7502417158481655,-0.098217629167915,,,
