,date-time,EC2-Instances($),S3($),Relational Database Service($),EC2-Other($),Glue($),DocumentDB (with MongoDB compatibility)($),Elastic MapReduce($),CloudWatch($),VPC($),OpenSearch Service($),Redshift($),Managed Streaming for Apache Kafka($),SageMaker($),ElastiCache($),DMS($),Elastic Load Balancing($),QuickSight($),Elastic File System($),SNS($),Lambda($),Elastic Container Service for Kubernetes($),Rekognition($),Hardened Red Hat Enterprise 7 (RHEL 7)($),Step Functions($),Glacier($),DynamoDB($),Backup($),AppFlow($),Route 53($),SQS($),EC2 Container Registry (ECR)($),Key Management Service($),API Gateway($),CloudFront($),Athena($),Secrets Manager($),CloudWatch Events($),Cognito($),X-Ray($),Cost Explorer($),Service Catalog($),Systems Manager($),SES($),Simple Workflow Service($),Direct Connect($),CloudTrail($),CodeArtifact($),Elastic Container Service($),Migration Hub Refactor Spaces($),Location Service($)
OpenSearch Service($),0.12561312381373507,0.00608150724615674,4.364851679504779e-08,0.3243061641157,0.00751047784015329,0.14406245191220535,0.04215961571079175,,0.0357006275325161,4.1180707098152914e-14,0.0,,0.00032158047462844675,0.46577007856837,1.322329984360038e-10,,9.134496148190349e-08,,0.9272301650273127,0.07898558957544204,0.2760342103484766,0.3755841776959997,0.06594400457845317,0.0013055931207326297,0.1263422640820612,0.0001914464114205412,0.5502616836314478,0.72520807079679,0.8649996186786525,0.7208182883975734,0.0011178406416235858,0.11608831754875278,4.3026809656913025e-09,,5.124979396352133e-10,0.5650493525956001,0.012563891171048905,,,,0.0007903769463842467,3.2021678539200806e-11,0.7936679019617856,0.8599340616438673,0.0012061516584604998,0.7168934674812644,0.015616647574193976,0.0001460810639184519,,,
Redshift($),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Managed Streaming for Apache Kafka($),1.2420892776142575e-119,1.0326977812477748e-08,0.3003587834633638,0.002622344063480199,3.500271503584996e-81,1.1664479382215543e-37,1.080317362877563e-31,,4.02209333333917e-31,4.8398319731636504e-32,0.00032158047462844675,,0.0,1.3002174785392612e-32,3.0014000942502754e-13,,3.404715637867408e-85,,3.948993231502517e-20,1.3839103832880852e-23,0.36766664216750244,4.813821368807912e-27,1.1728719670923771e-21,2.333077822785915e-106,4.522675842072356e-09,2.6412923310283346e-14,1.4396563044835486e-25,6.301699083404799e-15,0.568948986380493,0.195245273262131,8.700676947323866e-44,0.000751203517972116,0.0038153543166626366,,4.9650208251497874e-29,0.39032643185465,5.757806614255934e-66,,,,4.848319650416872e-26,0.50392521529573,0.5065475057167824,1.253780161235011e-19,1.7210690352519984e-10,0.5039960474122137,3.128756522546016e-05,0.00027061450306586535,,,
SageMaker($),5.851945153382214e-38,6.866198818804593e-12,0.08549923232813611,0.0008575069740135665,1.4136609626138548e-41,3.847413372841781e-47,4.421441914561178e-35,,2.747202379291789e-23,2.0279335487001518e-09,0.46577007856837,,1.3002174785392612e-32,0.0,3.733392014653905e-08,,2.475797236506903e-19,,0.00014390398463479275,1.0434349414328731e-09,2.6261489996809125e-10,0.008858139692765625,2.5179655431343546e-06,2.7988502819235255e-21,0.00575342328967613,3.756332737119105e-16,0.0006620495084398847,0.00022507947745131784,0.6168583576893949,0.4075248335260348,7.127619949360234e-06,0.012605448757142264,0.00019032110422094575,,0.003873987496306937,0.4567118780745013,4.0052874553683205e-15,,,,4.010212349250735e-14,0.006595229517019426,0.6190697958554209,1.903614298408991e-09,1.0306287497269043e-10,0.6206899414291459,0.0011032505490659373,0.003973347261485403,,,
ElastiCache($),6.981236245251831e-09,2.1783782143717195e-07,3.748937949946024e-24,0.0002458119134333908,1.7412777217982378e-16,5.6369507452918526e-11,0.3799048031943606,,2.6577619208223548e-06,6.813912863026113e-49,1.322329984360038e-10,,3.0014000942502754e-13,3.733392014653905e-08,0.0,,9.921979976218461e-20,,0.009544731098068134,0.2981838220848023,0.007382261708309129,0.1554319368955784,0.002929710279535113,1.2604192920090347e-13,0.025572846308361305,0.0026577072634899127,0.00025318757940757534,0.008808579574193065,0.6927079015712196,0.4937865684654833,2.802787023445819e-09,0.04064401734001487,9.107818434920334e-24,,3.943604950143923e-07,0.9938998506102059,1.514202122540977e-08,,,,4.864457270112422e-05,0.0005286311271898266,0.6803832834624304,0.012887179375849312,1.0226552745142356e-07,0.6789053875098149,0.014804134286993951,1.3542455883596021e-17,,,
DMS($),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elastic Load Balancing($),7.530583054090092e-65,0.20446809218027506,0.009523721929915787,0.07743248667348344,3.222282304675691e-65,2.4394892982634883e-13,8.809088376226319e-10,,4.377969870810387e-22,4.2157736002875613e-45,9.134496148190349e-08,,3.404715637867408e-85,2.475797236506903e-19,9.921979976218461e-20,,0.0,,1.136954184429705e-13,1.2950793848310157e-19,0.025345254129005127,8.233346768475953e-06,1.487154017361199e-09,5.759976721152506e-99,3.344594545043424e-12,4.29678754081837e-05,3.1536526837742555e-15,2.1753971336431775e-13,0.44414612825225663,0.15454765092797937,5.96865167359083e-45,3.4954708963198864e-06,0.41095925719799786,,1.32216649022656e-69,0.7906872399688805,8.435070660507178e-40,,,,3.250293143951939e-18,0.437561362904474,0.4587251919413891,0.0004574123272608083,0.00044672847927547057,0.36513006132332043,0.0006776911824409245,0.47851542033311295,,,
QuickSight($),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elastic File System($),3.626269421197649e-36,0.00040440465888486586,0.2769195519331815,0.3407296838692756,1.391700914664829e-13,7.81305066573139e-06,0.007817447335455354,,0.08614457706844952,4.530448956955186e-06,0.9272301650273127,,3.948993231502517e-20,0.00014390398463479275,0.009544731098068134,,1.136954184429705e-13,,0.0,6.196296709612176e-15,8.208045227623265e-23,4.468106207280123e-33,0.07662460499897682,3.404728451746889e-27,0.8866821869052777,0.010366891922296973,7.62632737971358e-118,4.9028830704705475e-247,0.008998880234846495,0.9151090590839447,1.6550918570892649e-18,0.07425309511736326,0.6739344236474522,,1.3626760429071346e-05,0.6212634632129925,8.248385287256758e-24,,,,1.117559854776862e-05,0.002947302732181048,0.7045973971659053,0.0036437348771501997,0.8370140948806001,0.7032194290660883,0.001632572007342339,0.22178744219911412,,,
SNS($),2.3738502933853372e-45,0.028564461186509064,0.0004064536490700466,0.2591692668584792,1.6988838516452145e-17,3.159562396442473e-11,2.922293355126658e-14,,0.4469568143182355,0.16848465278059432,0.07898558957544204,,1.3839103832880852e-23,1.0434349414328731e-09,0.2981838220848023,,1.2950793848310157e-19,,6.196296709612176e-15,0.0,2.024228608022071e-05,1.4071694239869955e-07,1.8943201420110115e-05,1.0163205595403321e-40,0.4652776739225837,2.010376702741765e-15,1.4436400845890524e-13,4.169001504742796e-14,0.410745446939604,0.021902719678178605,1.14060404608683e-78,0.9550156195736467,8.198701988538446e-05,,5.666859866318744e-08,0.8524229776500541,1.765714196045816e-24,,,,0.2673734847736669,0.016163710315572222,0.7982730447508923,7.821910438489717e-08,2.464179451318942e-11,3.9912880850046144e-08,0.00047679059626583303,0.0009855155651953642,,,
