date-time,date-time,EC2-Instances($),S3($),Relational Database Service($),EC2-Other($),Glue($),DocumentDB (with MongoDB compatibility)($),Elastic MapReduce($),CloudWatch($),VPC($),OpenSearch Service($),Redshift($),Managed Streaming for Apache Kafka($),SageMaker($),ElastiCache($),DMS($),Elastic Load Balancing($),QuickSight($),Elastic File System($),SNS($),Lambda($),Elastic Container Service for Kubernetes($),Rekognition($),Hardened Red Hat Enterprise 7 (RHEL 7)($),Step Functions($),Glacier($),DynamoDB($),Backup($),AppFlow($),Route 53($),SQS($),EC2 Container Registry (ECR)($),Key Management Service($),API Gateway($),CloudFront($),Athena($),Secrets Manager($),CloudWatch Events($),Cognito($),X-Ray($),Cost Explorer($),Service Catalog($),Systems Manager($),SES($),Simple Workflow Service($),Direct Connect($),CloudTrail($),CodeArtifact($),Elastic Container Service($),Migration Hub Refactor Spaces($),Location Service($)
2023-04-19,2023-04-19,16.0283462911,28.6476732362,348.2977375089,76.54409388,0.00199206,6.7320568444,,29.5110563047,55.4226022732,6.9861296455,,0.0,2.6993081456,17.2756801224,,2.3134410842,,0.0,0.0118830494,0.0377235641,2.232,0.1313625,9.12,8.804e-07,9.2316103972,0.0991008,0.0,0.0,0.0,0.012681852,0.0361966368,5.9394372516,,0.5066062901,0.0,0.00293415,,,,0.0,0.0,0.0,2.3248770601,0.0,0.0,2.1433617,0.0,,0.0,0.0
2023-04-20,2023-04-20,16.3430581884,28.8632262174,348.297737364,69.4660362157,0.00205344,6.7320778674,,29.5509108086,55.3885404151,6.9861147073,,0.0,2.700055072,17.2756801173,,2.3171546098,,0.0,0.0119223306,0.0403503851,2.232,0.118575,9.12,8.982e-07,9.4347184399,0.0991008,0.0,0.0,0.0,0.0123121126,0.0361966368,5.9504772816,,0.4811884837,0.0,0.00285045,,,,0.0,0.0,0.0,2.3245725315,0.0,0.0,2.14341099,0.0,,0.0,0.0
2023-04-21,2023-04-21,16.9283415944,28.9397764042,348.2977374312,70.7367706692,0.0019809,6.731952605,,29.2022364116,57.1063819248,6.9860974425,,0.0,2.7000605956,17.2756801173,,2.314684098,,0.0,0.0116089137,0.0417280792,2.232,0.095325,9.12,8.804e-07,9.6334452496,0.0991008,0.0,0.0,0.0,0.0120267886,0.0361966368,5.9190842016,,0.4963305384,0.0,0.002697,,,,0.0,0.0,0.0,2.3243887975,0.0,0.0,2.12183499,0.0,,0.0,0.0
2023-04-22,2023-04-22,17.5317235453,29.1337654879,348.2977373597,71.9634180678,0.00196509,6.731800316,,28.7584440003,56.5059963695,6.9860977159,,0.0,0.0,17.2756801173,,2.2452831431,,0.0,0.0112851966,0.0384406884,2.232,0.0104625,9.12,8.982e-07,9.8317315748,0.0991008,0.0,0.0,0.0,0.0114951863,0.0361966368,5.9409299016,,0.4007911994,0.0,0.00284115,,,,0.0,0.0,0.0,2.3211754022,0.0,0.0,2.20958793,0.0,,0.0,0.0
2023-04-23,2023-04-23,17.531723507,29.3487181283,348.2977374932,73.0216020293,0.00161541,6.7322066022,,28.6137872811,54.9681501149,6.9860970116,,0.0,0.0,17.2756801173,,2.2299329097,,0.0,0.0111395304,0.0406030927,2.232,0.0058125,9.12,8.257e-07,12.0523714145,0.0991008,0.0,0.0,0.0,0.0113586623,0.0361966368,5.9354419716,,0.3613692833,0.0,0.00259005,,,,0.0,0.0,0.0,2.3210332444,0.0,0.0,2.13458901,0.0,,0.0,0.0
2023-04-24,2023-04-24,17.5769506532,12.6367818235,348.2977373881,74.1101315471,0.00190092,6.7320031786,,22.5996491332,26.789015366,6.9861012668,,0.0,2.7001209533,17.2756801173,,2.3323765653,,0.0,0.0113164794,0.0457531769,2.232,0.07905,9.12,8.495e-07,13.3322651089,0.0991008,0.0,0.0,0.0,0.011267136,0.0361966368,0.7086336516,,0.4511070967,0.0,0.0026784,,,,0.0,0.0,0.0,2.3236897876,0.0,0.0,0.20279208,0.0,,0.0,0.0
2023-04-25,2023-04-25,17.5664373714,13.272639927,350.7370465801,75.7497132076,0.00174189,6.7325754537,,18.5754739813,27.0126334243,6.9860856124,,0.0,2.6992631778,17.2756801173,,2.376403653,,0.0,0.0121661072,0.0497168946,2.232,0.132525,9.12,7.69e-07,62.5360819836,0.0991008,0.0,0.0,0.0,0.0115978583,0.0361966368,0.7218191916,,0.5357162961,0.0,0.00250635,,,,0.0,0.0,0.0,2.3281474966,0.0,0.0,0.3923484,0.0,,0.0,0.0
2023-04-26,2023-04-26,17.5664373832,10.5348200958,351.7414692955,76.8210700808,0.00178839,6.7319526622,,19.0154432772,27.3114176294,6.9860762917,,0.0,2.7034594069,17.2756801224,,2.4573037498,,0.0,0.0113108076,0.0485545148,2.232,0.37665,9.12,8.345e-07,18.5728207072,0.0991008,0.0,0.0,0.0,0.0116841623,0.0361966368,0.7204102416,,0.5385871402,0.0,0.0027621,,,,0.0,0.0,0.0,2.7826902513,0.0,0.0,0.11624628,0.0,,0.0,0.0
2023-04-27,2023-04-27,17.5664522305,10.4677917926,351.7414695525,78.5489673813,0.00109554,6.7325835242,,19.1990011915,27.8817708203,6.9860756055,,0.0,2.7034406298,17.2756801224,,2.4858584169,,0.0,0.0116779801,0.0462306094,2.232,0.3568875,9.12,6.767e-07,19.1696699277,0.0991008,0.0,0.0,0.0,0.0102691029,0.0361966368,0.7056009216,,0.5462345733,0.0,0.00074865,,,,0.0,0.0,0.0,3.1531709098,0.0,0.0,0.09534453,0.0,,0.0,0.0
2023-04-28,2023-04-28,20.5962343743,10.7294580732,353.9631801621,80.1639639409,0.00128805,6.7318665564,,18.9262102681,27.4384772434,6.9860756259,,0.0,2.7033949724,17.2756801224,,2.4575154749,,0.0,0.014151722,0.04659804,2.232,0.2336625,9.12,6.81e-07,18.8983659798,0.0991008,0.0,0.0,0.0,0.0106705195,0.0361966368,0.7110972216,,0.4738141879,0.0,0.0005766,,,,0.0,0.0,0.0,3.11495547,0.0,0.0,0.11533581,0.0,,0.0,0.0
2023-04-29,2023-04-29,24.1766907948,11.0651266116,353.7719671771,81.3081014337,0.00130758,6.7323989324,,19.0479952906,27.5856703997,6.9860754241,,0.0,0.0,17.275680123,,2.4901278784,,0.0,0.0109824493,0.0464517841,2.232,0.397575,9.12,5.395e-07,18.7031304715,0.0991008,0.0,0.0,0.0,0.010413768,0.0361966368,0.8289021816,,0.4671191006,0.0,0.00024645,,,,0.0,0.0,0.0,3.183560518,0.0,0.0,0.15844503,0.0,,0.0,0.0
2023-04-30,2023-04-30,24.1766906975,11.0435546627,353.7719671643,80.963798367,0.00078027,6.7323223629,,17.9784111941,26.6436593309,6.9860766077,,0.0,0.0,17.2756801248,,2.281622066,,0.0,0.0104016844,0.0476961982,2.232,0.0360375,9.12,1.977e-07,10.6900103505,0.0991008,0.0,0.0,0.0,0.0098416749,0.0361966368,0.8081445816,,0.3986523454,0.0,0.00024645,,,,0.0,0.0,0.0,2.4444581121,0.0,0.0,0.14893113,0.0,,0.0,0.0
2023-05-01,2023-05-01,24.1766898672,10.5737912926,350.4736575576,78.4074998441,0.00094674,6.732454425,,16.668160091,26.8318716915,6.9753058655,,0.0,2.7023781959,17.2756801145,,2.3423647765,,0.0,0.0020405517,0.0317785055,2.232,0.1336875,9.12,3.893e-07,14.357267626,0.0991008,0.0,0.0,0.0,0.0100849384,0.0350289912,0.69783657,,0.0129243237,0.0,0.00024645,,,,0.0,0.0,0.0,2.2506239078,0.0,0.0,0.11555808,0.0,,0.0,0.0
2023-05-02,2023-05-02,24.1766909349,10.8627792946,350.473657507,78.5955290934,0.0009765,6.7327267216,,17.9034168159,27.0202677196,6.9752849725,,0.0,2.7029677716,17.2756801132,,2.3929328736,,0.0,0.010854844,0.0485887019,2.232,0.2697,9.12,4.56e-07,18.2324227169,0.0991008,0.0,0.0,0.0,0.0100611304,0.0350289912,0.69017802,,0.0127712279,0.0,0.0001674,,,,0.0,0.0,0.0,2.2532644991,0.0,0.0,0.1156827,0.0,,0.0,0.0
2023-05-03,2023-05-03,24.1766910338,10.6697836177,350.4736575505,78.8535931147,0.0017949,6.7325011886,,18.6895410807,27.7131832087,6.9752657283,,0.0,2.702975808,17.275680115,,2.5817946682,,0.0,0.0155567712,0.0495117884,2.232,0.137175,9.12,7.633e-07,18.0248756828,0.0991008,0.0,0.0,0.0,0.0107735472,0.0350289912,0.67081821,,0.0593208294,0.0,0.00024645,,,,0.0,0.0,0.0,2.2555507763,0.0,0.0,0.10961631,0.0,,0.0,0.0
2023-05-04,2023-05-04,24.1766909806,11.1849033379,366.141986876,78.9953590872,0.00121272,6.7319937552,,19.4673113381,28.4880442495,6.9752648272,,0.0,2.6989807017,17.275680115,,2.7562613483,,0.0,0.0170758125,0.0500861712,2.232,0.29295,9.12,6.018e-07,17.8253169666,0.0991008,0.0,0.0,0.0,0.0107303952,0.0366056101,0.71991384,,0.0410751492,0.0,0.0004185,,,,0.0,0.0,0.0,2.2723155027,0.0,0.0,0.13749585,0.0,,0.0,0.0
2023-05-05,2023-05-05,24.1766906889,10.6065078233,377.8851402629,79.9095615705,0.00061752,6.7327073782,,19.0646936327,27.5709233888,6.975264034,,0.0,2.6960019226,17.275680115,,2.5028899364,,0.0,0.015479803,0.0508209567,2.232,0.1395,9.12,3.111e-07,17.6260654782,0.0991008,0.0,0.0,0.0,0.0099889992,0.0374159616,0.66784686,,0.2318736735,0.0,0.00033015,,,,0.0,0.0,0.0,2.2523137915,0.0,0.0,0.11503356,0.0,,0.0,0.0
2023-05-06,2023-05-06,24.1766905523,10.6336972367,377.8851398963,80.0515429953,0.0006417,6.7324628174,,19.178128155,27.5733082017,6.9752628396,,0.0,0.0,17.275680115,,2.5113825637,,0.0,0.0128727554,0.0522515402,2.232,0.2266875,9.12,3.427e-07,17.4271957759,0.0991008,0.0,0.0,0.0,0.0096207192,0.0374159616,0.70058751,,1.3510073486,0.0,0.00033015,,,,0.0,0.0,0.0,2.2593282307,0.0,0.0,0.11901303,0.0,,0.0,0.0
2023-05-07,2023-05-07,23.7549311507,10.98647558,377.8851399249,79.9142066265,0.00242079,6.7328531682,,18.7843172766,27.0671328645,6.9752628208,,0.0,0.0,17.275680115,,2.3817596724,,0.0,0.0129971023,0.0508778219,2.232,0.0383625,9.12,1.1858e-06,17.2263890346,0.0991008,0.0,0.0,0.0,0.0109081846,0.0374159616,0.82864851,,1.1345675944,0.0,0.00033015,,,,0.0,0.0,0.0,2.2469462215,0.0,0.0,0.15415401,0.0,,0.0,0.0
2023-05-08,2023-05-08,24.1766906446,11.3349314445,377.8851310229,85.3195913522,0.00149172,6.7324435334,,20.3198580527,28.3003902634,6.9752630561,,0.0,2.6990763996,17.2756801155,,2.6413744739,,0.0,0.0131865976,0.0480508411,2.232,0.430125,9.12,9.252e-07,17.0253074803,0.0991008,0.0,0.0,0.0,0.0111626612,0.0374159616,0.86379414,,1.2485364014,0.0,0.0004185,,,,0.0,0.0,0.0,2.2595092758,0.0,0.0,0.16969245,0.0,,0.0,0.0
2023-05-09,2023-05-09,24.075041677,11.531008806,377.8851309895,80.845753275,0.00147405,6.7329611096,,21.2370263581,28.8053983868,6.9752541662,,0.0,2.6961592828,17.275680123,,2.7509984576,,0.0,0.0157410261,0.050722919,2.232,0.651,9.1,1.0071e-06,16.8247678785,0.0991008,0.0,0.0,0.0,0.0107560509,0.0374159616,0.8634705,,1.3159940209,0.0,0.00033015,,,,0.0,0.0,0.0,2.3855871562,0.0,0.0,0.17985456,0.0,,0.0,0.0
2023-05-10,2023-05-10,24.1766905856,11.6502135208,377.8851312535,80.9473129485,0.00199113,6.7326059788,,21.2041290173,28.7390648721,6.9752483816,,0.0,2.7018549913,17.2756801248,,2.7621651783,,0.0,0.0125450742,0.0507352395,2.232,0.5405625,9.12,1.186e-06,16.6239855985,0.0991008,0.0,0.0,0.0,0.0110372686,0.0374159616,0.86675712,,1.596772206,0.0,0.00049755,,,,0.0,0.0,0.0,3.6775046328,0.0,0.0,0.19085553,0.0,,0.0,0.0
2023-05-11,2023-05-11,24.1766904855,14.0996736645,377.8851310114,81.1240062162,0.00151125,6.7325625402,,20.1476574602,28.9315677747,6.9752489932,,0.0,2.703058885,17.2756801254,,2.6416314535,,0.0,0.0124016052,0.0505276769,2.232,0.3069,9.12,7.451e-07,16.226365021,0.0991008,0.0,0.0,0.0,0.0104890407,0.0374159616,0.82724514,,1.4681878543,0.0,0.00075795,,,,0.0,0.0,0.0,3.1980814896,2.941e-07,0.0,0.16342704,0.0,,0.0,0.0
2023-05-12,2023-05-12,25.1220404738,11.8380550097,377.8851310163,81.013900112,0.00265701,6.7328793632,,20.1295543278,28.2409512751,6.9752553789,,0.0,2.7030644756,17.2756801272,,2.5947573928,,0.0,0.0132174791,0.0504500287,2.232,0.2801625,9.14,1.4935e-06,16.0429722103,0.0991008,0.0,0.0,0.0,0.0111429166,0.0374159616,0.82924836,,1.573994856,0.0,0.00024645,,,,0.0,0.0,0.0,3.090419412,5.88e-07,0.0,0.16036176,0.0,,0.0,0.0
2023-05-13,2023-05-13,25.6086932886,11.8578018311,377.8851310506,81.0391658438,0.00211854,6.7328824062,,19.355753871,27.5067386612,6.9752649345,,0.0,0.0,17.2756801278,,2.4084011744,,0.0,0.01228176,0.0520001136,2.232,0.0267375,9.12,9.608e-07,15.8356597292,0.0991008,0.0,0.0,0.0,0.0103974286,0.0374159616,0.81677148,,1.4830411558,0.0,0.00024645,,,,0.0,0.0,0.0,2.3884495751,5.88e-07,0.0,0.1560447,0.0,,0.0,0.0
2023-05-14,2023-05-14,25.8106893035,11.5568732485,390.2176694638,78.8516425579,0.00098115,6.7328087242,,19.1141261349,26.9116966157,6.975264979,,0.0,0.0,17.2756801308,,2.3763581342,,0.0,0.0135535543,0.046943452,2.232,0.0453375,9.12,4.244e-07,15.6381871363,0.0991008,0.0,0.0,0.0,0.00996774,0.0374159616,0.69624627,,1.5137320327,0.0,0.00016275,,,,0.0,0.0,0.0,2.3766408101,2.941e-07,0.0,0.1134786,0.0,,0.0,0.0
2023-05-15,2023-05-15,25.6086933509,12.8699963775,420.9180908499,79.3893484089,0.00166749,6.732772199,,20.237370779,27.575284252,6.975263901,,0.0,2.7030187616,17.275680135,,2.5040152283,,0.0,0.0123533941,0.0467463459,2.232,0.2150625,9.12,7.302e-07,15.4389719385,0.0991008,0.0,0.0,0.0,0.01042344,0.0374896865,0.8364075,,1.4487992136,0.0,8.37e-05,,,,0.0,0.0,0.0,2.8582163296,0.0,0.0,0.17857395,0.0,,0.0,0.0
2023-05-16,2023-05-16,25.6086933506,12.7647675878,387.4100337607,79.6986822129,0.00027435,6.7329131066,,20.6302221421,27.5745820288,6.9752625818,,0.0,2.7029910693,17.2756801368,,2.4941762385,,0.0,0.0102769682,0.0498892761,2.232,0.1825125,9.12,2.936e-07,15.2380150987,0.0991008,0.0,0.0,0.0,0.0097828703,0.0376404648,0.92680629,,1.4010404621,0.0,0.00016275,,,,0.0,0.0,0.0,2.86081735,0.0,0.0,0.19790214,0.0,,0.0,0.0
2023-05-17,2023-05-17,25.6086936245,11.9758292203,367.1838440727,79.694912108,0.00192324,6.7331094588,,20.5540703064,27.4959372127,6.9752624898,,0.0,2.7030904724,17.2756801368,,2.4700096364,,0.0,0.0081172975,0.0517517997,2.232,0.202275,9.12,8.619e-07,15.2388499749,0.0991008,0.0,0.0,0.0,0.010545084,0.0381481365,0.70186812,,1.0990290386,0.0,8.37e-05,,,,0.0,0.0,0.0,2.8413067461,0.0,0.0,0.10014147,0.0,,0.0,0.0
2023-05-18,2023-05-18,25.6086933039,13.9332652146,356.3686429242,85.7845797234,0.00147498,6.7323894714,,21.3101275576,27.4005770508,6.9752629999,,0.0,2.703476782,17.2756801374,,2.4671103124,,0.0,0.0070475568,0.0519796088,2.232,0.2476125,9.12,7.585e-07,15.0289656289,0.0991008,0.0,0.0,0.0,0.0106816652,0.0387389856,1.12296003,,1.2030383164,0.0,0.0001674,,,,0.0,0.0,0.0,2.8682325958,5.88e-07,0.0,0.28835487,0.0,,0.0,0.0
2023-05-19,2023-05-19,25.6086931445,13.1603234415,356.368642492,81.1592788537,0.00264027,6.733018821,,21.5197319191,28.0618262758,147.4953218751,,0.0,2.7030348345,17.2756801339,,2.5521783676,,0.0,0.0079799848,0.0516069607,2.232,0.3162,9.12,1.1878e-06,14.8425249065,0.0991008,0.0,0.0,0.0,0.0107984303,0.0387389856,0.84504255,,1.7702611475,0.0,0.00016275,,,,0.0,0.0,0.0,3.1967509808,2.941e-07,0.0,0.18596559,0.0,,0.0,0.0
2023-05-20,2023-05-20,25.6086933629,16.9289824225,356.3686424875,81.0597636867,0.00095046,6.7332065128,,21.4420384032,28.1253725906,231.8073843877,,0.0,0.0,17.2756801422,,2.5255417981,,0.0,0.0063133779,0.0486475502,2.232,0.351075,9.12,4.393e-07,14.6463187275,0.0991008,0.0,0.0,0.0,0.009608388,0.0387389856,0.8452239,,1.5142096861,0.0,7.905e-05,,,,0.0,0.0,0.0,3.242405278,0.0,0.0,0.16909446,0.0,,0.0,0.0
2023-05-21,2023-05-21,25.6086932066,13.3641463358,356.3686424655,80.1240477573,0.00191952,6.7332199406,,20.6521685307,27.1285619719,231.8073854402,,0.0,0.0,17.275680144,,2.4488928862,,0.0,0.0067049647,0.0489134685,2.232,0.0802125,9.12,8.616e-07,14.4484141244,0.0991008,0.0,0.0,0.0,0.0102739103,0.0387389856,0.82504662,,2.5966047916,0.0,0.00016275,,,,0.0,0.033201,0.0,2.4386251807,2.941e-07,0.0,0.18301284,0.0,,0.0,0.0
