,date-time,EC2-Instances($),S3($),Relational Database Service($),EC2-Other($),Glue($),DocumentDB (with MongoDB compatibility)($),Elastic MapReduce($),CloudWatch($),VPC($),OpenSearch Service($),Redshift($),Managed Streaming for Apache Kafka($),SageMaker($),ElastiCache($),DMS($),Elastic Load Balancing($),QuickSight($),Elastic File System($),SNS($),Lambda($),Elastic Container Service for Kubernetes($),Rekognition($),Hardened Red Hat Enterprise 7 (RHEL 7)($),Step Functions($),Glacier($),DynamoDB($),Backup($),AppFlow($),Route 53($),SQS($),EC2 Container Registry (ECR)($),Key Management Service($),API Gateway($),CloudFront($),Athena($),Secrets Manager($),CloudWatch Events($),Cognito($),X-Ray($),Cost Explorer($),Service Catalog($),Systems Manager($),SES($),Simple Workflow Service($),Direct Connect($),CloudTrail($),CodeArtifact($),Elastic Container Service($),Migration Hub Refactor Spaces($),Location Service($)
OpenSearch Service($),-0.07709655414899817,-0.13763714033208108,-0.2708465739116331,0.04965705806465168,0.13415564185509687,0.07354244818084611,0.10216452744004094,,-0.10558368371544194,-0.36755163422006254,1.0,,-0.179861620645124,0.036756461674052866,0.31555929230817226,,0.2645413854746072,,-0.004604048657776568,-0.08837917431065263,0.054870156690353646,0.044645211006592966,-0.0924975989342104,0.161000961790498,-0.07694868235778224,-0.1863858802323232,-0.03010724171041094,-0.017718512364589357,-0.008570429094019217,-0.018013773332575016,0.1631903453962761,-0.0790924109491,-0.2896513069902062,,0.3057814984648728,0.028998403840541247,-0.12532487321449523,,,,-0.1679835771575753,0.3254270762303347,-0.013184521320542496,0.008895297298027162,0.16212150970510789,-0.018278282681200537,-0.12143063562773197,-0.18970253034837903,,,
Redshift($),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Managed Streaming for Apache Kafka($),0.8642702075888874,-0.28270930349664536,-0.05217356552790888,-0.15081169298564467,-0.7769201125707553,-0.5845356523441754,0.5425814482427018,,0.5382369358582211,0.5452044213189712,-0.179861620645124,,1.0,-0.5494486885696693,-0.35562703561612646,,-0.7885023357781676,,0.43946920154780633,-0.4741091676965503,0.04538970037800006,0.505230173172445,0.4552689716699177,-0.8393684369473139,0.28926095591077733,-0.3701513726190736,0.49233868289795846,0.3783839617248755,0.028708331446185207,0.06522397889955424,-0.6220846429912984,0.16867586684638686,-0.14506940487003955,,-0.5217606198365508,-0.043284251226311084,0.7256793463775718,,,,0.49652751703477915,-0.033681611949788984,0.03347493251346778,0.43409321075923757,0.31368498477392853,0.033676021808267266,0.207615164597669,-0.1820570335491898,,,
SageMaker($),-0.586491232164933,0.33575183076258974,0.08652618559097164,0.16686781932381892,0.6091050328580669,0.6406804521746831,-0.5671334880758643,,-0.47127462042345897,-0.29546900399904563,0.036756461674052866,,-0.5494486885696693,1.0,0.27216030768956206,,0.4308816539489893,,-0.18988503504328624,0.3005017870446858,0.310652061404356,-0.13137810300204197,-0.23396788756927542,0.4514372181663929,-0.13853941998831515,0.39393511260021785,-0.1703850779272118,-0.1843736353524018,-0.02521713021457742,-0.041735286809897736,0.22346984559998184,-0.12526650654985855,0.18645878315230638,,0.14483158623020564,-0.03750648262709076,-0.38093969453715676,,,,-0.36770765686082973,0.13630846181226225,-0.025058980066490454,-0.29595236120300705,-0.3173197721782727,-0.02494327190127263,-0.16337437420143988,0.14443591652710985,,,
ElastiCache($),-0.28583719420264797,-0.25690485467397606,-0.47943626953459056,0.18326921857037665,0.39803589319814614,0.3215351176582576,-0.04424301318616087,,-0.23343473909870038,-0.6499061265561702,0.31555929230817226,,-0.35562703561612646,0.27216030768956206,1.0,,0.43518983931100136,,-0.1301051438265412,0.05240858879486632,0.1344425992366921,-0.07152267573758071,-0.14913483493123691,0.3608971807907186,-0.11219448605404084,-0.15060991872397875,-0.18289723287475693,-0.13147334952413076,-0.01991968734913848,-0.03448608970796905,0.2929823662199185,-0.10292483227463775,-0.4758257967751089,,0.251546173090224,-0.0003854180772764295,-0.2796140121720786,,,,-0.20264435809219447,0.1733907880885497,-0.0207641788367395,-0.12487523750280935,0.26356265797655515,-0.020865831677856793,-0.12239677831475917,-0.41126461062555,,,
DMS($),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elastic Load Balancing($),-0.7213918606433565,0.06390265875842943,-0.13014286982900616,0.08883917932174167,0.7228164545410303,0.35689504913281755,-0.301768813082262,,-0.4595528082623813,-0.6295244319064106,0.2645413854746072,,-0.7885023357781676,0.4308816539489893,0.43518983931100136,,1.0,,-0.3615169483340554,0.4339410107570959,-0.11236734649089286,-0.2219745849789167,-0.29783015068729696,0.8233504046598252,-0.34044545758855493,0.2040541570855548,-0.3822788033864118,-0.3575935105206801,-0.0385608746684959,-0.07167566953548789,0.628680094876644,-0.23071165548198178,-0.04143066808993679,,0.7391084195928297,0.013379469032171402,-0.5982270008792541,,,,-0.4184083539420982,0.0391201671847103,-0.037339068371721566,-0.17529790359604633,-0.17560753447046218,-0.04563031375555507,-0.1700703615129544,0.03571466668536553,,,
QuickSight($),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elastic File System($),0.5745900810321855,0.17690592751993356,0.05476925668175136,-0.04800034209965854,-0.3603002461456749,-0.22251903792792935,0.13348600711274022,,-0.08634886922399704,0.22810301181780793,-0.004604048657776568,,0.43946920154780633,-0.18988503504328624,-0.1301051438265412,,-0.3615169483340554,,1.0,-0.37847948500982015,0.46669438805432495,0.552853858993138,0.08908142822435333,-0.5065138119090117,-0.007183694872039091,-0.12868375105706525,0.8611755992800931,0.9710247033411096,0.13111018485758327,-0.005373626191046302,-0.42172824429278427,-0.08980473432059183,0.021208369444473612,,-0.21666816118555188,-0.02490234331030709,0.47623107187348523,,,,-0.21877226165196206,0.14904377832691112,-0.019110259359073834,0.1457850230855867,0.010370035434656423,-0.019203815293725172,-0.15780059269984337,-0.061533528208385084,,,
SNS($),-0.6309134475468561,0.11003732933377017,0.17684021840892442,0.05683588540300487,0.4101137533266006,0.32551858765832287,-0.3695616169015401,,-0.03832358095318864,-0.06933721666142663,-0.08837917431065263,,-0.4741091676965503,0.3005017870446858,0.05240858879486632,,0.4339410107570959,,-0.37847948500982015,1.0,-0.21240623231060124,-0.26077486112383774,-0.21312655081435042,0.6039092442141822,-0.03679702345783471,0.3847843489348218,-0.36007918033581304,-0.3674793465417475,-0.04144958803086212,-0.1151604746466478,0.7692913319750573,-0.002843665663031163,0.19660441620823463,,0.26863617866268297,0.00937768639543434,-0.48246545763828264,,,,-0.05586902110208841,-0.12080466754151287,0.01288371047037278,-0.26587945581761424,-0.3272113083861149,0.27159960322760557,0.17475306816266684,0.1649473400192892,,,
Lambda($),0.15143317633827288,0.2938971604488271,-0.019170489180394427,0.06773001221998462,0.1169666749801741,0.30428770828351814,-0.24807372078840853,,-0.3660641298188284,-0.03680181883874352,0.054870156690353646,,0.04538970037800006,0.310652061404356,0.1344425992366921,,-0.11236734649089286,,0.46669438805432495,-0.21240623231060124,1.0,0.34524361969937317,-0.050919212340077326,-0.26591725434880353,-0.08995458128046491,0.15201446643960234,0.4765216321098745,0.45001673836911543,0.04873690499184025,-0.013600076065294371,-0.34176572748096523,-0.08164816109133205,0.02247985140203978,,-0.1739008418272675,-0.07724935887689809,0.2311992214802891,,,,-0.5601601315999369,0.27736971039061953,0.0033194828574915577,-0.05011130673410189,-0.14132623692237092,-0.06194833987413848,-0.36988347113850123,-0.028966322391389715,,,
Elastic Container Service for Kubernetes($),0.3586821422171598,-0.027182397167510867,-0.05571680223099438,-0.06559306317790235,-0.2283565020732528,-0.1730619163583016,0.13194374181833698,,-0.04990690526863635,0.18478295273410011,0.044645211006592966,,0.505230173172445,-0.13137810300204197,-0.07152267573758071,,-0.2219745849789167,,0.552853858993138,-0.26077486112383774,0.34524361969937317,1.0,-0.02111599950084954,-0.4031237705837573,-0.09907088257109715,-0.08814547211195069,0.5755721416192681,0.38654780616132034,-0.024006984748934004,0.009321644669199517,-0.29236126248157224,-0.06291611484308555,-0.024662005178965312,,-0.14990363711664176,-0.017288767709091272,0.4096762001964615,,,,-0.13737273760690186,0.16286011352776428,-0.013267539958087618,0.0701647451799254,-0.07528070372857436,-0.013332492352400008,-0.10955506305365736,-0.04272043246128014,,,
Rekognition($),0.4948534890523664,-0.27666152301145847,-0.19816733294233926,-0.0764844713356446,-0.44782661799376716,-0.34109409457265955,0.3404715807565301,,0.4210883801046396,0.15481343717438642,-0.0924975989342104,,0.4552689716699177,-0.23396788756927542,-0.14913483493123691,,-0.29783015068729696,,0.08908142822435333,-0.21312655081435042,-0.050919212340077326,-0.02111599950084954,1.0,-0.45918740967698785,0.25356647700734203,-0.22912517091271933,0.1110107137052562,0.10888135533452462,0.027989447486282883,0.04246517624599782,-0.3848453578327312,0.23852381261781166,-0.2598463095744844,,-0.09567443708681367,-0.058167244061218405,0.4469923193238879,,,,0.2946538292976655,-0.08150947454242766,0.09178591121509139,0.7915414788864225,0.25933030050008204,0.00795534373280187,0.07617494608738533,-0.21710837626291318,,,
Hardened Red Hat Enterprise 7 (RHEL 7)($),-0.9172992940003108,0.14938702801939588,0.07595954251544035,0.1071063770571654,0.7363211060099734,0.46023933006117795,-0.4455587654992708,,-0.3838933505118245,-0.46473975442331766,0.161000961790498,,-0.8393684369473139,0.4514372181663929,0.3608971807907186,,0.8233504046598252,,-0.5065138119090117,0.6039092442141822,-0.26591725434880353,-0.4031237705837573,-0.45918740967698785,1.0,-0.2397368684305524,0.3135616311532148,-0.5513576531504382,-0.478265789760691,-0.06042952138260794,-0.05651287151402969,0.7487243385651018,-0.08880773308893573,0.1342546716922166,,0.49575245050724703,0.03766595202446653,-0.7562145555343726,,,,-0.20033412855771485,-0.017216690843525673,-0.01889519841895909,-0.4540482211582018,-0.2548609716756363,-0.01717302072803301,0.05968011607234393,0.15430147527042146,,,
Step Functions($),0.2035691135988337,-0.10057257179938962,0.10090652572291911,-0.03795480863260872,-0.2449113073624041,0.18301134698880991,-0.07224117738406483,,0.1694286659830043,0.26005822441304344,-0.07694868235778224,,0.28926095591077733,-0.13853941998831515,-0.11219448605404084,,-0.34044545758855493,,-0.007183694872039091,-0.03679702345783471,-0.08995458128046491,-0.09907088257109715,0.25356647700734203,-0.2397368684305524,1.0,0.03834866435126829,0.0607047851439946,0.028273869291036275,0.03650619113733023,0.007972528980960559,-0.22339722018063718,0.11826583578560079,0.04727213395919993,,-0.2905636598662549,0.008721757275399146,0.21744349779597058,,,,0.2796949601377275,-0.13130719022493095,0.04465376410709301,0.1457968322482884,0.17259977316651598,0.046516775812992434,0.13742774439322414,-0.01883712546349963,,,
Glacier($),-0.48960071010706907,0.3196833057942879,0.19248311833973847,0.03366976688072596,0.33406517865756774,0.4905590998741637,-0.6711250177202037,,-0.4258371945136057,-0.0975085421299056,-0.1863858802323232,,-0.3701513726190736,0.39393511260021785,-0.15060991872397875,,0.2040541570855548,,-0.12868375105706525,0.3847843489348218,0.15201446643960234,-0.08814547211195069,-0.22912517091271933,0.3135616311532148,0.03834866435126829,1.0,-0.11426655049837517,-0.12519634080618294,-0.01721801216285419,-0.027847164272913144,0.10557434667012766,-0.08330259867355069,0.27894024210908697,,-0.010168320526007498,-0.020832762844092925,-0.26114812381554703,,,,-0.2380929238033558,-0.1272197493118988,-0.016796399529919653,-0.33861608538742427,-0.6376523270445363,-0.016243112378320695,-0.08151026239098592,0.2637723745856185,,,
DynamoDB($),0.5837977495804347,0.13980003949889558,0.04279003510144777,-0.0573075265359157,-0.3950135123826296,-0.23518208753868408,0.12893265130555415,,-0.04326038302945283,0.275984176945068,-0.03010724171041094,,0.49233868289795846,-0.1703850779272118,-0.18289723287475693,,-0.3822788033864118,,0.8611755992800931,-0.36007918033581304,0.4765216321098745,0.5755721416192681,0.1110107137052562,-0.5513576531504382,0.0607047851439946,-0.11426655049837517,1.0,0.8284695004752278,0.10756906120637376,0.007451213671727813,-0.49717217564921246,-0.0796082590330496,0.0196337496685962,,-0.18873496434643758,-0.022159830681401996,0.5101136815467464,,,,-0.1904064541053869,0.14684306147629,-0.017005633020064834,0.18293258567251788,0.029062750590915065,-0.01708888557366112,-0.1415485386728436,-0.05475679735580201,,,
Backup($),0.5665169925738309,0.20509736479794285,0.07290340034535955,-0.03766972422939982,-0.3585333532451652,-0.21077945483883784,0.11860010947864554,,-0.08376853895011248,0.22177863059138095,-0.017718512364589357,,0.3783839617248755,-0.1843736353524018,-0.13147334952413076,,-0.3575935105206801,,0.9710247033411096,-0.3674793465417475,0.45001673836911543,0.38654780616132034,0.10888135533452462,-0.478265789760691,0.028273869291036275,-0.12519634080618294,0.8284695004752278,1.0,0.15355927511900927,-0.0005669282537432715,-0.4092375500254321,-0.08702298752390908,0.028512937896395037,,-0.21124147240748797,-0.024163163504614307,0.447848889632066,,,,-0.21545123938404048,0.11298132293296045,-0.01854300680682378,0.14879393400073862,0.03701380676934168,-0.01863378570733277,-0.15311657521616348,-0.05970701972049351,,,
AppFlow($),0.0869291381699617,0.07475709131798611,0.014533529055168576,-0.0021954794814098696,-0.0515217190926355,-0.02545463313209807,0.012083947817553247,,-0.04701748454513076,0.015443998663764684,-0.008570429094019217,,0.028708331446185207,-0.02521713021457742,-0.01991968734913848,,-0.0385608746684959,,0.13111018485758327,-0.04144958803086212,0.04873690499184025,-0.024006984748934004,0.027989447486282883,-0.06042952138260794,0.03650619113733023,-0.01721801216285419,0.10756906120637376,0.15355927511900927,1.0,-0.004222837120341308,-0.0557644648284927,-0.011734456872811532,-0.009989209620688775,,-0.023823591893746218,-0.0032989561224749868,0.00819493636056096,,,,-0.032118364968512905,0.0047158896303487645,-0.0025316455696202545,0.06987786586860872,0.03272214156671341,-0.0025440394604106104,-0.02090474879935747,-0.0081516991028117,,,
Route 53($),0.06897099336417475,-0.03490873999747438,-0.0344901962720062,-0.008104501867741072,-0.05900742447168045,-0.05114484431790404,0.04083067985345501,,0.10248071294619959,0.05809034358337074,-0.018013773332575016,,0.06522397889955424,-0.041735286809897736,-0.03448608970796905,,-0.07167566953548789,,-0.005373626191046302,-0.1151604746466478,-0.013600076065294371,0.009321644669199517,0.04246517624599782,-0.05651287151402969,0.007972528980960559,-0.027847164272913144,0.007451213671727813,-0.0005669282537432715,-0.004222837120341308,1.0,-0.08408364532823404,0.06280205286598585,-0.02330022467019608,,-0.06116436937338885,-0.005502726977084026,0.1198203108179563,,,,0.03224778616845459,-0.03881064092995529,-0.004222837120341312,-0.005747230481259823,0.04393093482342167,-0.0042435103862688275,-0.0345663717042299,-0.013597202538256456,,,
SQS($),-0.6680710333682586,-0.00039879234085890645,0.015290027926245094,0.0581529696493719,0.49162348056491423,0.22049827915969894,-0.1353985349621725,,-0.07525197474317925,-0.2852256009304511,0.1631903453962761,,-0.6220846429912984,0.22346984559998184,0.2929823662199185,,0.628680094876644,,-0.42172824429278427,0.7692913319750573,-0.34176572748096523,-0.29236126248157224,-0.3848453578327312,0.7487243385651018,-0.22339722018063718,0.10557434667012766,-0.49717217564921246,-0.4092375500254321,-0.0557644648284927,-0.08408364532823404,1.0,-0.05149635634626196,0.019192306153986684,,0.46047107562669887,0.08133339054714057,-0.6003448450992004,,,,-0.15251616230290338,-0.0546525182881966,-0.0018723310824217481,-0.32706100722625125,-0.10953307788447281,0.2182432121183744,0.16157932726607613,0.07095854040044026,,,
EC2 Container Registry (ECR)($),0.08601284697914888,-0.12781699267788785,0.08919269078145117,-0.024951592225883116,-0.18354074864615183,-0.14074837891751457,0.13140350471307022,,0.32112750076162766,0.17840806590657177,-0.0790924109491,,0.16867586684638686,-0.12526650654985855,-0.10292483227463775,,-0.23071165548198178,,-0.08980473432059183,-0.002843665663031163,-0.08164816109133205,-0.06291611484308555,0.23852381261781166,-0.08880773308893573,0.11826583578560079,-0.08330259867355069,-0.0796082590330496,-0.08702298752390908,-0.011734456872811532,0.06280205286598585,-0.05149635634626196,1.0,-0.02521486404593822,,-0.06340271040686678,-0.01618366853932455,0.05035876630677887,,,,0.22991563535062304,-0.0715216052264244,-0.012295650961188715,0.10991647142043888,0.0863097771115178,-0.011615110856600207,-0.035019209158534854,-0.04155579458688779,,,
Key Management Service($),-0.26224593157678844,0.6133250633346232,0.9527562627010374,-0.010621655357642023,0.22711304264021573,0.27204512809510506,-0.4096101597228729,,-0.17001800532763595,0.5306033782663213,-0.2896513069902062,,-0.14506940487003955,0.18645878315230638,-0.4758257967751089,,-0.04143066808993679,,0.021208369444473612,0.19660441620823463,0.02247985140203978,-0.024662005178965312,-0.2598463095744844,0.1342546716922166,0.04727213395919993,0.27894024210908697,0.0196337496685962,0.028512937896395037,-0.009989209620688775,-0.02330022467019608,0.019192306153986684,-0.02521486404593822,1.0,,-0.15007030195836346,-0.02349702082561842,-0.10569705178264827,,,,-0.10972318894102213,-0.10781954580501522,-0.022614325743491388,-0.285192893499949,-0.4660541946209254,-0.007310010929985133,0.11386716427336231,0.5779857191637399,,,
API Gateway($),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CloudFront($),-0.37511892624365456,-0.10160145677990134,-0.17216450565141675,0.028748190548640425,0.4107093436002254,0.06617481297327227,-0.04768055952513513,,-0.17289373889832427,-0.4348859864707484,0.3057814984648728,,-0.5217606198365508,0.14483158623020564,0.251546173090224,,0.7391084195928297,,-0.21666816118555188,0.26863617866268297,-0.1739008418272675,-0.14990363711664176,-0.09567443708681367,0.49575245050724703,-0.2905636598662549,-0.010168320526007498,-0.18873496434643758,-0.21124147240748797,-0.023823591893746218,-0.06116436937338885,0.46047107562669887,-0.06340271040686678,-0.15007030195836346,,1.0,0.013342723832210995,-0.40159527255736677,,,,-0.3120961161047962,0.09752467603478912,-0.025457933541377997,0.08122124239166781,-0.03511263661865919,-0.025221585831340352,-0.17746608443442033,-0.09191263583990399,,,
Athena($),-0.018247809466620555,-0.03361149561726416,-0.019167724878647756,-0.0015987380407998094,-0.005881261338755697,-0.02667297059006214,0.032481266707237166,,0.003294307247198122,-0.02355183131919449,0.028998403840541247,,-0.043284251226311084,-0.03750648262709076,-0.0003854180772764295,,0.013379469032171402,,-0.02490234331030709,0.00937768639543434,-0.07724935887689809,-0.017288767709091272,-0.058167244061218405,0.03766595202446653,0.008721757275399146,-0.020832762844092925,-0.022159830681401996,-0.024163163504614307,-0.0032989561224749868,-0.005502726977084026,0.08133339054714057,-0.01618366853932455,-0.02349702082561842,,0.013342723832210995,1.0,-0.03856518454620357,,,,-0.014437060065859767,-0.01763507721971763,-0.00329895612247499,-0.05726409949476441,0.045916946781671346,-0.003315106448727122,0.020827002400109568,-0.010541254655664571,,,
Secrets Manager($),0.7456204077173701,-0.125001694057834,-0.06741255182673843,-0.10011961982413836,-0.5768910400166446,-0.4025997272799588,0.36860235464803875,,0.315422440582124,0.38010598301796367,-0.12532487321449523,,0.7256793463775718,-0.38093969453715676,-0.2796140121720786,,-0.5982270008792541,,0.47623107187348523,-0.48246545763828264,0.2311992214802891,0.4096762001964615,0.4469923193238879,-0.7562145555343726,0.21744349779597058,-0.26114812381554703,0.5101136815467464,0.447848889632066,0.00819493636056096,0.1198203108179563,-0.6003448450992004,0.05035876630677887,-0.10569705178264827,,-0.40159527255736677,-0.03856518454620357,1.0,,,,0.17841055044124954,-0.002133607831689639,0.020964971134821608,0.45250023194157835,0.21021726174623523,0.014916036413937546,-0.017094739528593614,-0.122650120385524,,,
CloudWatch Events($),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cognito($),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
