,date-time,EC2-Instances($),S3($),Relational Database Service($),EC2-Other($),Glue($),DocumentDB (with MongoDB compatibility)($),Elastic MapReduce($),CloudWatch($),VPC($),OpenSearch Service($),Redshift($),Managed Streaming for Apache Kafka($),SageMaker($),ElastiCache($),DMS($),Elastic Load Balancing($),QuickSight($),Elastic File System($),SNS($),Lambda($),Elastic Container Service for Kubernetes($),Rekognition($),Hardened Red Hat Enterprise 7 (RHEL 7)($),Step Functions($),Glacier($),DynamoDB($),Backup($),AppFlow($),Route 53($),SQS($),EC2 Container Registry (ECR)($),Key Management Service($),API Gateway($),CloudFront($),Athena($),Secrets Manager($),CloudWatch Events($),Cognito($),X-Ray($),Cost Explorer($),Service Catalog($),Systems Manager($),SES($),Simple Workflow Service($),Direct Connect($),CloudTrail($),CodeArtifact($),Elastic Container Service($),Migration Hub Refactor Spaces($),Location Service($)
date-time,1.0,0.057481431453658735,0.50378665684108,0.24486671401886628,0.5557021544067265,-0.4875709675790407,0.1561038071511332,-0.7805208895341598,0.4106211089185247,0.4546669753167225,-0.3445422704590996,-0.008766646735999998,0.7826822673507985,0.7070394886931762,0.25349395603847874,-0.5590093795272982,-0.12177912779574988,0.7680757661448157,0.16824914463455162,0.11598835304467095,0.37389698948065203,0.8892843471487069,0.5812992127068178,-0.9294553510017934,0.3448023007562105,-0.5243976294724366,0.5578973168252584,0.08587377330612743,0.24605536245833787,0.6184020455041533,0.5622480544613863,0.1937046449594783,0.8309251276948555,0.8194225058692707,0.3954314434096949,0.08119516353140983,0.8277966958972302,0.421544658489578,0.649571372978801,0.40505138178622235,0.33398294979518534,0.43393638149905134,0.6111121183614547,0.5201856696755599,0.8994911414757067,0.6483303404913796,-0.015103956725440914,-0.35735081485191134,0.08664147441808218,,
EC2-Instances($),0.057481431453658735,1.0,0.058761681502688554,0.3638543826776556,0.43599166497017433,0.459375201986926,0.14284727392784463,0.23745714264133055,0.3525568241694085,0.7019042683105935,0.759129844075616,-0.03047587881598028,0.5719726084827105,0.5772619036942098,0.6488287310402061,0.4201142244941859,0.1841330901036701,-0.017103439809884952,0.06280730814076788,-0.03784182931821541,0.5809918591880596,0.4103484976944676,-0.2776694872628944,-0.0283316328018369,0.3536367425046882,0.38182043989647757,0.47228918675392656,-0.34718207189253236,0.10064227519339883,-0.12891410752553312,0.020439806440008316,-0.14320459336859603,0.2224038493004046,0.4363665572356776,-0.27613392018113136,0.2639227605308349,0.4154811953198236,0.3384135194099954,0.23168602115799344,0.5143713949463343,-0.3275674822350504,0.24490754812983354,0.6288757582447603,-0.09644306607433427,0.14760211078670332,0.20579902560903665,0.08685984472559662,0.03809293695437891,-0.21655089353476664,,
S3($),0.50378665684108,0.058761681502688554,1.0,0.20674161902479193,0.49682720215799414,-0.18439609843114954,0.5309768162967177,-0.45052690643350873,0.3060378316520341,0.3804775442708192,-0.12569361157716863,0.015575680713183949,0.28277317246894146,0.3488008808808521,0.375669077793374,-0.2876270069816614,0.27116950135737833,0.4274208005716855,0.0006458128214345569,0.061671656211128655,0.28399800722946583,0.4634317909893971,0.32546289282343316,-0.5624630852485183,0.1149486326741523,-0.27575197281454406,0.21266103064091196,-0.27972340914051297,0.10157795924124326,0.42982964374176164,0.2835343742517513,0.20241317996954464,0.5008574207646129,0.37144382511801893,0.44469918956059096,0.057374620091308524,0.42531335815700066,0.14764163347936626,0.40779519886388954,0.14376431213709873,0.1991495923861975,0.24775983855100167,0.21110480739114695,0.2540472846712528,0.4476959312159116,0.8428476931478281,-0.02011976573242221,-0.10803188801031688,0.17703043898577223,,
Relational Database Service($),0.24486671401886628,0.3638543826776556,0.20674161902479193,1.0,0.23356646399909248,0.0649048960340715,0.15254278915394479,-0.012260411587648297,0.21658837675438655,0.4594110336883462,0.3129567549953331,-0.019348597085205886,0.3778060652617414,0.47325255700965263,0.45900142731012783,0.09848196392226775,0.24133663905577268,0.1818537314087314,0.06738830170623124,0.0021505608787020392,0.4203924030785992,0.3336580047294675,0.01976950981809142,-0.2564436539047885,0.1869092149443728,0.04282394984263801,0.2963129051741686,-0.23103801716547664,0.1272222367511695,-0.008109303193938424,0.13235963267803494,-0.025868873132216648,0.304626077081854,0.36142238854502695,0.02059535397672643,0.0714115803262682,0.44523908121681827,0.20005594837452875,0.2920267725499136,0.22517711327441567,-0.12138492602781449,0.32890151444921684,0.3255201446832025,0.07283687425329884,0.29993400879502,0.3306743515924869,-0.03760651391245851,-0.0069841189966138705,-0.11204640013887214,,
EC2-Other($),0.5557021544067265,0.43599166497017433,0.49682720215799414,0.23356646399909248,1.0,0.03209166292250359,0.16530825592502568,-0.4129587381281507,0.34252357658173826,0.5250614175695402,0.0788291613400341,0.030271522076683374,0.5485065288285675,0.528352367798585,0.4018200754947759,-0.03578862635363437,0.07624119545939881,0.3647401167978127,-0.010404120794699745,0.07246409180716104,0.4721674913488146,0.6624911002281536,0.22705234213363532,-0.5477371916773542,0.27645319900449683,-0.020717282049494332,0.4105957561567123,-0.11874488436994152,0.07501289401491734,0.4186695297187992,0.327529316355369,0.22004886396332302,0.5590827262874897,0.5768032559234519,0.10449251238944177,0.11745150359356642,0.5433476413981396,0.3121397126436256,0.42974666158534686,0.4228652906034778,-0.025355628050148685,0.2630138575136444,0.5284432219605625,0.27885036899073085,0.5068597421467781,0.6483270286773773,0.006844671561280781,-0.24007713456797633,0.08876198714389472,,
Glue($),-0.4875709675790407,0.459375201986926,-0.18439609843114954,0.0649048960340715,0.03209166292250359,1.0,-0.017777274956089738,0.5500401424608583,-0.031448617529958985,0.186677449647914,0.5465262515951873,0.007295357017532309,-0.17459926727917605,-0.061558932454394096,0.2316219105588738,0.5840504316496336,0.22419110909015663,-0.359808545692728,-0.12579257333666474,0.0046275751644421,0.11624044960824703,-0.2731241592419526,-0.29116822632908196,0.43424775503183843,-0.04747656797157464,0.6022774907603543,-0.08728640228794074,-0.3746045233877611,-0.12055320747073207,-0.28183403874113583,-0.20694757100294864,-0.11700303238078791,-0.2705911370347004,-0.24307204470474394,-0.2656567349941141,0.1722428455835018,-0.17186625522286056,-0.09004014627956125,-0.18498276604783828,-0.03601879981778986,-0.3479446063840297,-0.11240353155396494,-0.09620820891867032,-0.21251873788540898,-0.42792668425175623,-0.16660751490156256,0.1660281252126839,0.19334856194912844,-0.09746176184007178,,
DocumentDB (with MongoDB compatibility)($),0.1561038071511332,0.14284727392784463,0.5309768162967177,0.15254278915394479,0.16530825592502568,-0.017777274956089738,1.0,0.002631301883263079,0.34683833336400355,0.32875129290800575,0.11028275052469462,-0.02834301118082324,0.17553899327488542,0.28878779911232877,0.301245425524801,-0.00895336012671857,0.265634885237291,0.14857294702143786,0.07422185825913584,0.03563730967784548,0.16541242694954633,0.18522811041808626,0.026241707489992685,-0.18642490421951477,0.13761506765816722,0.0017691218737001314,0.18771295585763284,-0.19994207381116363,0.04542181871827675,0.012950835351720166,0.11249244304193819,0.0196858713706969,0.2907917992718394,0.26395047511916525,0.34400367602285603,0.017210172013889177,0.2023282581458608,0.13520342951224745,0.26086129376299677,0.17909887410684558,0.03304865914433613,0.11038751820604858,0.21014514505852216,0.10772016522895952,0.16275313705870756,0.3289626512696151,-0.18616076604292786,0.04758702125414058,-0.029203390063962536,,
Elastic MapReduce($),-0.7805208895341598,0.23745714264133055,-0.45052690643350873,-0.012260411587648297,-0.4129587381281507,0.5500401424608583,0.002631301883263079,1.0,-0.20546610876151886,-0.09135063470539238,0.6300332095160063,-0.01362508270425664,-0.4435200489197609,-0.24659915374714483,-0.01454891911962094,0.5004645011026194,0.22226438124588072,-0.6402445717107628,-0.06937598653316218,-0.09166267828065441,-0.05379905988326903,-0.6650423486788297,-0.5167738386957761,0.7317350288181393,-0.1470504593638432,0.44449249584761735,-0.275620857204051,-0.1376867871253771,-0.15396472191158977,-0.7402909769423216,-0.4179547575010939,-0.36353869864053995,-0.6754894256340788,-0.43874553311695547,-0.3249949218177434,0.049757443072060835,-0.41590582496624884,-0.21891152616161005,-0.35248087923160704,-0.17886814076778393,-0.4782752767265559,-0.16893091504123275,-0.2793074762365124,-0.38177616368503486,-0.6259114644223199,-0.5637635339550676,-0.18177240529020466,0.38009357406628125,-0.3827817507704527,,
CloudWatch($),0.4106211089185247,0.3525568241694085,0.3060378316520341,0.21658837675438655,0.34252357658173826,-0.031448617529958985,0.34683833336400355,-0.20546610876151886,1.0,0.47411126347349225,0.1500896158885974,0.023428610176940222,0.555362824101922,0.5574773432038702,0.3017353165524226,-0.019562611432226814,0.048069148302944224,0.24423980457867636,0.10365730946414212,0.06663452430755402,0.34097957667429285,0.48925468348689194,0.17842676613441283,-0.34161990425959793,0.3450116080566852,-0.05564907615617825,0.6652930609559233,-0.0651993432294595,0.048762174020779314,0.16105993758623452,0.24149805053946566,-0.009802270914931837,0.47633459023416186,0.5794049138405826,0.07695046848147678,0.06067093984010316,0.45085035885888625,0.3589241678721675,0.3218928726516847,0.3899796037667257,0.011250589461548619,0.33218873370681795,0.5780859422241177,0.11207099309187897,0.2823781119670626,0.3336486379070856,0.10029753577731049,-0.10048426785771117,-0.08967514230522297,,
VPC($),0.4546669753167225,0.7019042683105935,0.3804775442708192,0.4594110336883462,0.5250614175695402,0.186677449647914,0.32875129290800575,-0.09135063470539238,0.47411126347349225,1.0,0.4721735974275714,-0.017887091554894975,0.7102830723278758,0.7791162781757781,0.7008453079207952,0.08962023791324639,0.4642475013271294,0.40043099769997875,0.17050387124986957,0.10752881995669437,0.6771192636757655,0.6391892344290915,0.11323697479925594,-0.43323839627021177,0.4124703768693731,0.055821749750839936,0.608613784611037,-0.25371418525808004,0.19912197626226913,0.1509243489275266,0.3244557885401064,0.03652116851920521,0.5434423398070749,0.6643738330331456,0.008995437066095062,0.2386152143170369,0.7217050579167931,0.4317806330987455,0.478373984503282,0.48193149908491756,-0.12974452561351185,0.45136091175004295,0.6637279838393897,0.2492560404736902,0.47489036820532243,0.531472986108679,0.015188798053289503,-0.08748923085801957,-0.10410782284837851,,
